steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
33,1,32.0,33,32.0,32.0,32.0
66,2,64.0,33,32.0,64.0,32.0
97,3,94.0,31,30.0,94.0,32.0
127,4,123.0,30,29.0,123.0,32.0
158,5,153.0,31,30.0,153.0,32.0
186,6,180.0,28,27.0,180.0,32.0
215,7,208.0,29,28.0,208.0,32.0
249,8,241.0,34,33.0,241.0,33.0
277,9,268.0,28,27.0,268.0,33.0
310,10,300.0,33,32.0,300.0,33.0
374,12,362.0,32,31.0,362.0,33.0
435,14,421.0,31,30.0,421.0,33.0
530,17,513.0,31,30.0,513.0,33.0
626,20,606.0,33,32.0,606.0,33.0
914,25,889.0,88,87.0,889.0,87.0
1275,30,1245.0,40,39.0,1245.0,102.0
2079,40,2039.0,166,165.0,2039.0,165.0
3550,50,3500.0,208,207.0,3500.0,207.0
6386,60,6326.0,250,249.0,6326.0,474.0
9352,70,9282.0,317,316.0,9282.0,748.0
13450,80,13370.0,324,323.0,13370.0,885.0
17365,90,17275.0,309,308.0,17275.0,885.0
22129,100,22029.0,283,282.0,22029.0,926.0
36106,120,35991.0,1001,1001.0,35991.0,1001.0
51612,140,51490.0,1001,1001.0,51490.0,1001.0
77263,170,77135.0,1001,1001.0,77135.0,1001.0
96796,200,96649.0,1001,1001.0,96649.0,1001.0
138777,250,138608.0,680,679.0,138608.0,1001.0
174777,300,174579.0,1001,1001.0,174579.0,1001.0
257386,400,257141.0,1001,1001.0,257141.0,1001.0
297749,500,297422.0,1001,1001.0,297422.0,1001.0
376651,600,376283.0,735,734.0,376283.0,1001.0
466486,700,466089.0,1001,1001.0,466089.0,1001.0
541901,800,541453.0,1001,1001.0,541453.0,1001.0
610470,900,609971.0,86,85.0,609971.0,1001.0
684509,1000,683948.0,719,718.0,683948.0,1001.0
