steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,33.0,34,33.0,33.0,33.0
67,2,65.0,33,32.0,65.0,33.0
96,3,93.0,29,28.0,93.0,33.0
126,4,122.0,30,29.0,122.0,33.0
157,5,152.0,31,30.0,152.0,33.0
188,6,182.0,31,30.0,182.0,33.0
219,7,212.0,31,30.0,212.0,33.0
251,8,243.0,32,31.0,243.0,33.0
283,9,274.0,32,31.0,274.0,33.0
314,10,304.0,31,30.0,304.0,33.0
378,12,366.0,33,32.0,366.0,33.0
440,14,426.0,30,29.0,426.0,33.0
538,17,521.0,36,35.0,521.0,35.0
658,20,638.0,41,40.0,638.0,40.0
1081,25,1056.0,42,41.0,1056.0,148.0
1627,30,1597.0,137,136.0,1597.0,169.0
2927,40,2887.0,211,210.0,2887.0,213.0
6122,50,6073.0,1001,1001.0,6073.0,1001.0
12437,60,12378.0,868,867.0,12378.0,1001.0
18625,70,18557.0,515,514.0,18557.0,1001.0
23943,80,23865.0,794,793.0,23865.0,1001.0
32970,90,32890.0,1001,1001.0,32890.0,1001.0
40706,100,40622.0,931,930.0,40622.0,1001.0
59012,120,58925.0,1001,1001.0,58925.0,1001.0
78563,140,78474.0,1001,1001.0,78474.0,1001.0
101020,170,100920.0,1001,1001.0,100920.0,1001.0
120443,200,120321.0,1001,1001.0,120321.0,1001.0
151003,250,150853.0,695,694.0,150853.0,1001.0
181771,300,181585.0,1001,1001.0,181585.0,1001.0
256914,400,256682.0,328,327.0,256682.0,1001.0
319782,500,319484.0,1001,1001.0,319484.0,1001.0
392629,600,392267.0,1001,1001.0,392267.0,1001.0
463193,700,462777.0,1001,1001.0,462777.0,1001.0
522373,800,521896.0,1001,1001.0,521896.0,1001.0
586795,900,586264.0,299,298.0,586264.0,1001.0
622541,1000,621936.0,1001,1001.0,621936.0,1001.0
