steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-4.0,20,-4.0,2.0
40,2,-4.0,20,0.0,2.0
60,3,0.0,20,4.0,4.0
80,4,4.0,20,4.0,4.0
100,5,4.0,20,0.0,4.0
120,6,4.0,20,0.0,4.0
140,7,2.0,20,-2.0,6.0
160,8,0.0,20,-2.0,6.0
180,9,6.0,20,6.0,6.0
200,10,-2.0,20,-8.0,8.0
240,12,2.0,20,0.0,12.0
280,14,6.0,20,2.0,14.0
340,17,2.0,20,-4.0,16.0
400,20,4.0,20,0.0,16.0
500,25,-2.0,20,-4.0,22.0
600,30,-8.0,20,2.0,28.0
800,40,14.0,20,6.0,38.0
1000,50,16.0,20,4.0,48.0
1200,60,24.0,20,4.0,54.0
1400,70,46.0,20,6.0,58.0
1600,80,34.0,20,0.0,68.0
1800,90,22.0,20,-2.0,84.0
2000,100,10.0,20,0.0,96.0
2400,120,-18.0,20,-4.0,114.0
2800,140,0.0,20,2.0,134.0
3400,170,-8.0,20,4.0,156.0
4000,200,-10.0,20,0.0,182.0
5000,250,2.0,20,8.0,214.0
6000,300,-22.0,20,0.0,234.0
8000,400,-26.0,20,0.0,264.0
10000,500,88.0,20,6.0,294.0
12000,600,238.0,20,-2.0,320.0
14000,700,320.0,20,6.0,352.0
16000,800,394.0,20,-8.0,368.0
18000,900,338.0,20,2.0,374.0
20000,1000,448.0,20,-2.0,384.0
24000,1200,740.0,20,4.0,404.0
28000,1400,908.0,20,4.0,420.0
34000,1700,1196.0,20,4.0,456.0
40000,2000,1376.0,20,2.0,520.0
50000,2500,1910.0,20,4.0,594.0
60000,3000,2438.0,20,0.0,668.0
80000,4000,3500.0,20,10.0,770.0
100000,5000,4458.0,20,-10.0,972.0
120000,6000,5464.0,20,-2.0,1066.0
140000,7000,6326.0,20,2.0,1160.0
160000,8000,6982.0,20,-2.0,1404.0
180000,9000,7790.0,20,2.0,1648.0
200000,10000,8600.0,20,0.0,1808.0
