steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,30.148528165693236,32,30.148528165693236,31.0,31.0
65,2,61.93497582869026,33,31.786447662997027,63.0,32.0
96,3,92.35065460727563,31,30.41567877858535,93.0,32.0
127,4,123.40251529487819,31,31.051860687602584,123.0,32.0
159,5,153.8349973034351,32,30.43248200855692,154.0,32.0
190,6,184.06967620704268,31,30.23467890360758,184.0,32.0
219,7,211.84324427128175,29,27.773568064239054,212.0,32.0
250,8,243.3313055983257,31,31.488061327043912,242.0,32.0
281,9,275.1262432054059,31,31.7949376070802,272.0,32.0
312,10,304.5770128254242,31,29.450769620018136,302.0,32.0
378,12,368.17340325444314,34,32.87312798903736,366.0,33.0
440,14,428.57643920645376,30,28.917590183944082,426.0,33.0
539,17,522.2298787449245,33,33.27991470766837,522.0,33.0
655,20,630.5392040737645,44,40.73081396870501,635.0,43.0
1005,25,969.0893470245134,105,101.35714572679154,980.0,104.0
1541,30,1496.687700204042,129,123.79830565848788,1511.0,128.0
2916,40,2861.0744096016433,174,174.3751923627997,2876.0,225.0
5901,50,5854.340601635352,237,233.070371941644,5851.0,486.0
8543,60,8515.457331878308,278,280.06604024395244,8483.0,486.0
11812,70,11772.672583468579,219,216.18592046427938,11742.0,486.0
14673,80,14633.149696685654,262,263.0497536899868,14593.0,486.0
17804,90,17755.824746344806,417,412.4488266096403,17714.0,486.0
20800,100,20760.851691100983,310,317.94626532921023,20700.0,486.0
28957,120,28912.059428006694,252,254.45308140865268,28838.0,1001.0
43542,140,43489.433708133416,155,153.04259568915097,43411.0,1001.0
63912,170,63871.6524326762,1001,997.1498810443256,63768.0,1001.0
91524,200,91487.09389140087,810,809.6516795361625,91372.0,1001.0
129571,250,129464.92808634187,1001,1000.1434741349331,129393.0,1001.0
169772,300,169699.59080933695,1001,997.0989654291677,169573.0,1001.0
243567,400,243480.2156272192,826,825.4623106271218,243312.0,1001.0
295798,500,295642.74262703554,31,30.54381180731124,295452.0,1001.0
378621,600,378434.83679148107,1001,996.8040735967998,378243.0,1001.0
455546,700,455120.79252458806,35,35.86863448671078,455127.0,1001.0
514393,800,513792.74495394394,1001,1005.3955325896588,513903.0,1001.0
575947,900,575303.3619566537,1001,991.6805376878111,575385.0,1001.0
652311,1000,651600.7855141779,1001,1001.5690177135593,651695.0,1001.0
