steps,episode,total_return,episode_len,episode_return,total_regret
30,1,6.0,30,6.0,0.0
60,2,14.0,30,8.0,0.0
90,3,12.0,30,-2.0,2.0
120,4,8.0,30,-4.0,2.0
150,5,10.0,30,2.0,2.0
180,6,12.0,30,2.0,4.0
210,7,8.0,30,-4.0,4.0
240,8,12.0,30,4.0,4.0
270,9,14.0,30,2.0,4.0
300,10,14.0,30,0.0,4.0
360,12,18.0,30,-2.0,8.0
420,14,18.0,30,4.0,12.0
510,17,14.0,30,-2.0,18.0
600,20,14.0,30,0.0,22.0
750,25,6.0,30,4.0,30.0
900,30,6.0,30,-4.0,34.0
1200,40,0.0,30,-6.0,50.0
1500,50,-10.0,30,6.0,62.0
1800,60,-28.0,30,-12.0,74.0
2100,70,-24.0,30,-6.0,84.0
2400,80,2.0,30,2.0,96.0
2700,90,4.0,30,-2.0,106.0
3000,100,4.0,30,-4.0,116.0
3600,120,6.0,30,6.0,140.0
4200,140,-8.0,30,-8.0,166.0
5100,170,-6.0,30,6.0,190.0
6000,200,-10.0,30,2.0,222.0
7500,250,16.0,30,0.0,274.0
9000,300,14.0,30,0.0,326.0
12000,400,-32.0,30,-2.0,432.0
15000,500,-48.0,30,-2.0,548.0
18000,600,-30.0,30,-2.0,658.0
21000,700,-122.0,30,4.0,756.0
24000,800,-224.0,30,-2.0,850.0
27000,900,-178.0,30,6.0,952.0
30000,1000,-136.0,30,-4.0,1058.0
36000,1200,-146.0,30,4.0,1280.0
42000,1400,-24.0,30,0.0,1474.0
51000,1700,86.0,30,0.0,1722.0
60000,2000,42.0,30,-12.0,1960.0
75000,2500,72.0,30,-4.0,2360.0
90000,3000,116.0,30,8.0,2790.0
120000,4000,184.0,30,-2.0,3674.0
150000,5000,418.0,30,0.0,4504.0
180000,6000,582.0,30,10.0,5346.0
210000,7000,794.0,30,-8.0,6250.0
240000,8000,876.0,30,-2.0,7080.0
270000,9000,720.0,30,-4.0,7950.0
300000,10000,842.0,30,12.0,8766.0
