steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
48,1,-0.006041666666666663,48,-0.006041666666666663,1,0
96,2,-0.011041666666666655,48,-0.004999999999999998,2,0
144,3,-0.016874999999999987,48,-0.00583333333333333,3,0
192,4,-0.022708333333333358,48,-0.00583333333333333,4,0
240,5,-0.0289583333333334,48,-0.006249999999999996,5,0
288,6,-0.034375000000000044,48,-0.005416666666666664,6,0
336,7,-0.039583333333333325,48,-0.005208333333333331,7,0
384,8,-0.04583333333333326,48,-0.006249999999999996,8,0
432,9,-0.05104166666666654,48,-0.005208333333333331,9,0
480,10,-0.05624999999999982,48,-0.005208333333333331,10,0
576,12,-0.06708333333333319,48,-0.004999999999999998,12,0
672,14,-0.07979166666666682,48,-0.006249999999999996,14,0
816,17,-0.09520833333333384,48,-0.006249999999999996,17,0
960,20,-1.9149856664904854,48,-0.003958333333333334,20,0
1200,25,-1.9408189998238228,48,-0.005416666666666664,25,0
1440,30,-1.9666523331571601,48,-0.004999999999999998,30,0
1920,40,-2.014777333157152,48,-0.005416666666666664,40,0
2400,50,-2.0676939998237707,48,-0.005416666666666664,50,0
2880,60,0.6290970212015801,48,1.4428060498766186,60,0
3360,70,0.34360061568251105,48,0.4108657229072963,70,0
3840,80,3.265642623057764,48,0.9359776159613151,80,0
4320,90,-0.14979943945305252,48,0.8271374669789221,90,0
4800,100,0.4816838853666008,48,-1.3659959173079963,99,0
5760,120,-1.5774560273659006,48,-0.004791666666666665,118,0
6720,140,5.0890597224649765,48,1.3179413233086492,137,0
8160,170,-0.29237986139546457,48,-1.0396955690766208,166,0
9600,200,-3.269859581493616,48,0.2774768749174674,194,0
12000,250,-8.558306645038883,48,-0.005416666666666664,243,0
14400,300,-12.741616699564355,48,-0.0045833333333333325,290,0
19200,400,-13.249741699563893,48,-0.004999999999999998,388,0
24000,500,-13.000559727688934,48,-0.0037500000000000003,485,0
28800,600,0.8137943779804018,48,2.672113068678743,579,0
33600,700,-1.908287229580702,48,1.3545374915541526,678,0
38400,800,5.67734498088136,48,-0.8071278790249787,777,0
43200,900,9.991552319499016,48,-0.3309833580581996,877,0
48000,1000,10.27843761655896,48,-0.005624999999999997,974,0
57600,1200,1.126376534106398,48,-0.005416666666666664,1170,0
67200,1400,0.12825153410632487,48,-0.005624999999999997,1361,0
81600,1700,-5.870094078783748,48,-0.005208333333333331,1655,0
96000,2000,-9.433903700410696,48,-0.005624999999999997,1946,0
120000,2500,-14.07618849163307,48,-0.006458333333333329,2434,0
144000,3000,-25.493388459168514,48,-0.005416666666666664,2924,0
192000,4000,-30.353434360615555,48,-0.30522095279063877,3889,0
240000,5000,20.578562615295706,48,-0.006041666666666663,4865,0
288000,6000,5.274489952496488,48,-0.005208333333333331,5828,0
336000,7000,-6.545935648679457,48,-0.005208333333333331,6788,0
384000,8000,-14.776672405905037,48,-0.0045833333333333325,7754,0
432000,9000,-21.510815340923685,48,-0.006041666666666663,8732,0
