steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,33.0,34,33.0,33.0,33.0
65,2,63.0,31,30.0,63.0,33.0
95,3,92.0,30,29.0,92.0,33.0
125,4,121.0,30,29.0,121.0,33.0
154,5,149.0,29,28.0,149.0,33.0
182,6,176.0,28,27.0,176.0,33.0
211,7,204.0,29,28.0,204.0,33.0
244,8,236.0,33,32.0,236.0,33.0
276,9,267.0,32,31.0,267.0,33.0
308,10,298.0,32,31.0,298.0,33.0
370,12,358.0,29,28.0,358.0,33.0
432,14,418.0,32,31.0,418.0,33.0
527,17,510.0,30,29.0,510.0,33.0
629,20,609.0,38,37.0,609.0,37.0
1006,25,981.0,124,123.0,981.0,123.0
1238,30,1208.0,102,101.0,1208.0,123.0
2324,40,2284.0,133,132.0,2284.0,138.0
3952,50,3902.0,279,278.0,3902.0,278.0
5953,60,5893.0,200,199.0,5893.0,278.0
10672,70,10602.0,379,378.0,10602.0,760.0
14105,80,14025.0,489,488.0,14025.0,760.0
18492,90,18402.0,206,205.0,18402.0,769.0
23135,100,23035.0,136,135.0,23035.0,838.0
34808,120,34695.0,36,35.0,34695.0,1001.0
47952,140,47824.0,478,477.0,47824.0,1001.0
59534,170,59379.0,43,42.0,59379.0,1001.0
74714,200,74537.0,177,176.0,74537.0,1001.0
111238,250,111038.0,221,220.0,111038.0,1001.0
147250,300,147029.0,1001,1001.0,147029.0,1001.0
220752,400,220490.0,163,162.0,220490.0,1001.0
299724,500,299421.0,1001,1001.0,299421.0,1001.0
372665,600,372310.0,34,33.0,372310.0,1001.0
448575,700,448166.0,902,901.0,448166.0,1001.0
511188,800,510714.0,611,610.0,510714.0,1001.0
560795,900,560236.0,410,409.0,560236.0,1001.0
632495,1000,631880.0,1001,1001.0,631880.0,1001.0
