steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.30000000000000004,1,0.30000000000000004,0.7
2,2,0.6000000000000001,1,0.30000000000000004,1.4
3,3,0.9000000000000001,1,0.30000000000000004,2.0999999999999996
4,4,1.2000000000000002,1,0.30000000000000004,2.8
5,5,1.5000000000000002,1,0.30000000000000004,3.5
6,6,1.8000000000000003,1,0.30000000000000004,4.2
7,7,2.1000000000000005,1,0.30000000000000004,4.9
8,8,2.4000000000000004,1,0.30000000000000004,5.6000000000000005
9,9,2.7,1,0.30000000000000004,6.300000000000001
10,10,3.0,1,0.30000000000000004,7.000000000000001
12,12,4.2,1,0.30000000000000004,7.800000000000001
14,14,4.7,1,0.2,9.3
17,17,6.1,1,0.8,10.899999999999999
20,20,6.999999999999999,1,0.30000000000000004,12.999999999999996
25,25,8.5,1,0.30000000000000004,16.499999999999993
30,30,9.700000000000003,1,0.30000000000000004,20.29999999999999
40,40,13.600000000000009,1,0.7000000000000001,26.399999999999984
50,50,16.600000000000016,1,0.30000000000000004,33.399999999999984
60,60,19.800000000000022,1,0.30000000000000004,40.20000000000001
70,70,24.00000000000003,1,0.30000000000000004,46.000000000000036
80,80,27.000000000000036,1,0.30000000000000004,53.000000000000064
90,90,30.000000000000043,1,0.30000000000000004,60.00000000000009
100,100,33.000000000000036,1,0.30000000000000004,67.00000000000011
120,120,44.600000000000016,1,0.8,75.40000000000013
140,140,60.499999999999964,1,0.7000000000000001,79.50000000000018
170,170,84.49999999999989,1,0.8,85.50000000000027
200,200,108.4999999999998,1,0.8,91.50000000000036
250,250,149.09999999999988,1,1.0,100.90000000000046
300,300,196.09999999999988,1,1.0,103.90000000000046
400,400,292.59999999999997,1,1.0,107.40000000000046
500,500,390.4,1,0.7000000000000001,109.60000000000046
600,600,484.40000000000003,1,1.0,115.60000000000048
700,700,583.3000000000001,1,1.0,116.70000000000047
800,800,681.2,1,1.0,118.80000000000048
900,900,779.5,1,1.0,120.50000000000047
1000,1000,877.8,1,1.0,122.20000000000047
1200,1200,1075.2,1,1.0,124.80000000000045
1400,1400,1268.2000000000005,1,1.0,131.80000000000044
1700,1700,1564.7000000000005,1,1.0,135.30000000000044
2000,2000,1858.4000000000008,1,1.0,141.60000000000045
2500,2500,2344.9,1,1.0,155.10000000000048
3000,3000,2827.500000000001,1,1.0,172.50000000000043
4000,4000,3805.4,1,1.0,194.60000000000048
5000,5000,4786.700000000002,1,1.0,213.3000000000004
6000,6000,5760.4999999999945,1,1.0,239.50000000000028
7000,7000,6739.4999999999945,1,0.4,260.5000000000002
8000,8000,7708.799999999995,1,1.0,291.2000000000002
9000,9000,8681.199999999995,1,1.0,318.8000000000002
10000,10000,9649.099999999999,1,1.0,350.90000000000003
