steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,0.03300000000000002,34,0.03300000000000002,33.0,33.0
66,2,0.06400000000000004,32,0.03100000000000002,64.0,33.0
98,3,0.09500000000000007,32,0.03100000000000002,95.0,33.0
182,4,0.17800000000000013,84,0.08300000000000006,178.0,83.0
221,5,0.21600000000000016,39,0.03800000000000003,216.0,83.0
268,6,0.2620000000000002,47,0.046000000000000034,262.0,83.0
309,7,0.3020000000000002,41,0.04000000000000003,302.0,83.0
411,8,0.4030000000000003,102,0.10100000000000008,403.0,101.0
573,9,0.5640000000000004,162,0.16100000000000012,564.0,161.0
659,10,0.6490000000000005,86,0.08500000000000006,649.0,161.0
753,12,0.7410000000000005,30,0.02900000000000002,741.0,161.0
817,14,0.8030000000000006,31,0.03000000000000002,803.0,161.0
935,17,0.9180000000000007,51,0.05000000000000004,918.0,161.0
1212,20,1.1919999999999795,85,0.08400000000000006,1192.0,161.0
2279,25,2.253999999999863,279,0.2780000000000002,2254.0,304.0
3264,30,3.233999999999755,188,0.18700000000000014,3234.0,304.0
6382,40,6.342000000000453,568,0.5670000000000004,6342.0,567.0
8791,50,8.741000000000595,202,0.20100000000000015,8741.0,567.0
11488,60,11.427999999999106,370,0.36900000000000027,11428.0,567.0
14349,70,14.278999999997525,481,0.48000000000000037,14279.0,622.0
16182,80,16.101999999996696,44,0.04300000000000003,16102.0,634.0
20467,90,20.378000000001922,630,0.6290000000000004,20378.0,1001.0
23954,100,23.85500000000617,176,0.17500000000000013,23855.0,1001.0
32516,120,32.398000000015195,474,0.47300000000000036,32398.0,1001.0
40679,140,40.541999999996214,438,0.43700000000000033,40542.0,1001.0
55634,170,55.473999999961414,1001,1.0010000000000006,55474.0,1001.0
70237,200,70.05499999997045,1001,1.0010000000000006,70055.0,1001.0
101078,250,100.85700000011752,642,0.6410000000000005,100857.0,1001.0
123544,300,123.27700000022458,278,0.2770000000000002,123277.0,1001.0
158170,400,157.8150000003895,767,0.7660000000000006,157815.0,1001.0
195790,500,195.34000000056866,403,0.4020000000000003,195340.0,1001.0
245790,600,245.26100000080703,37,0.036000000000000025,245261.0,1001.0
288860,700,288.237000000096,304,0.3030000000000002,288237.0,1001.0
313687,800,312.96799999951116,227,0.22600000000000017,312968.0,1001.0
348971,900,348.1549999986791,306,0.3050000000000002,348155.0,1001.0
377706,1000,376.789999998002,85,0.08400000000000006,376790.0,1001.0
