steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,30.611899126416855,32,30.611899126416855,31.0,31.0
62,2,59.61454009596869,30,29.00264096955183,60.0,31.0
93,3,89.27409350469988,31,29.659553408731195,90.0,31.0
121,4,115.81376702896485,28,26.539673524264984,117.0,31.0
152,5,146.75454488303436,31,30.940777854069527,147.0,31.0
183,6,176.14094148485512,31,29.38639660182072,177.0,31.0
212,7,204.96983283677994,29,28.828891351924824,205.0,31.0
242,8,235.59117396392676,30,30.62134112714685,234.0,31.0
272,9,263.6734885139489,30,28.082314550022094,263.0,31.0
302,10,293.1664379074464,30,29.492949393497423,292.0,31.0
364,12,352.5313727245454,30,27.851334084851604,352.0,31.0
431,14,418.2693350408005,31,30.44885234837787,417.0,35.0
528,17,510.66912437045613,33,31.900445754323314,511.0,35.0
626,20,605.3324604157995,33,31.712790879737128,606.0,35.0
840,25,814.0473325250138,71,70.1064073567526,815.0,70.0
1180,30,1150.237073775754,50,50.4161508865521,1150.0,127.0
2029,40,1993.3155811108447,126,127.47012570653146,1989.0,138.0
3571,50,3522.9977388184707,221,222.19815559982592,3521.0,220.0
5747,60,5689.570408938344,210,204.38853658927488,5687.0,319.0
7732,70,7668.628683472146,188,185.74356306443275,7662.0,319.0
9806,80,9736.676149929228,207,205.21330921658628,9726.0,319.0
12682,90,12599.985650865601,430,427.35679043206505,12592.0,429.0
22689,100,22614.04121675365,1001,1001.181884612254,22598.0,1001.0
41271,120,41190.08695160767,1001,1005.7212352047004,41177.0,1001.0
58714,140,58615.91277757407,1001,999.0417640500232,58613.0,1001.0
82130,170,82035.5184570896,184,184.60177237177118,82018.0,1001.0
100783,200,100674.26999897606,28,26.497166687414335,100658.0,1001.0
121987,250,121825.4666395133,328,323.7635178434247,121827.0,1001.0
152070,300,151903.24834614346,1001,1003.265647217676,151877.0,1001.0
216544,400,216305.0216091423,1001,1002.537352567271,216292.0,1001.0
294108,500,293831.1023800258,991,992.7646482248031,293800.0,1001.0
374266,600,373949.5924924818,1001,1001.0228465822323,373912.0,1001.0
451584,700,451229.2720363188,1001,997.2664387672688,451185.0,1001.0
529579,800,529230.68551355,748,746.2631239005457,529128.0,1001.0
613456,900,613082.1569715617,1001,1002.1089728344789,612954.0,1001.0
684877,1000,684448.5707427135,1001,1003.5153342897614,684329.0,1001.0
