steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
33,1,25.961014976744806,33,25.961014976744806,32.0,32.0
66,2,59.00000789803796,33,33.03899292129313,64.0,32.0
96,3,91.7219983941147,30,32.72199049607675,93.0,32.0
127,4,124.22510909452285,31,32.50311070040815,123.0,32.0
159,5,153.90864310391828,32,29.683534009395533,154.0,32.0
188,6,181.82839511690125,29,27.919752012982904,182.0,32.0
217,7,211.40692901199668,29,29.578533895095358,210.0,32.0
248,8,237.24686098979288,31,25.8399319777962,240.0,32.0
281,9,278.4653081324731,33,41.21844714268037,272.0,32.0
315,10,310.5708171665147,34,32.10550903404163,305.0,33.0
380,12,369.6883350134207,32,33.08559030636233,368.0,33.0
445,14,412.63603662868564,34,17.238443233539424,431.0,33.0
545,17,509.657953885393,31,24.625142153716475,528.0,35.0
652,20,611.4380185676627,36,29.81276871367201,632.0,37.0
861,25,818.0604988145859,55,61.345800375596085,836.0,54.0
1277,30,1204.9979512595812,77,75.51518311225728,1247.0,156.0
2329,40,2249.6775529499914,190,195.90472513020902,2289.0,189.0
4041,50,3973.7080378394526,191,170.91767443115648,3991.0,300.0
6741,60,6597.268824045675,308,268.7399416206848,6681.0,418.0
9259,70,9011.446338057396,240,237.5166318121331,9189.0,418.0
12753,80,12505.934252181643,243,216.88056395011844,12673.0,660.0
15651,90,15438.209866491972,270,263.4884835450101,15561.0,660.0
19127,100,18758.519880972457,636,606.9681254027298,19027.0,660.0
28938,120,28604.542602865575,494,471.18312815400856,28818.0,972.0
44959,140,44570.19855137614,277,269.8889677784933,44830.0,1001.0
68425,170,67896.13818698698,1001,934.9061387924925,68285.0,1001.0
96772,200,96268.34189331326,1001,980.0714713334952,96629.0,1001.0
138075,250,137448.93927707497,451,414.71828731912757,137913.0,1001.0
171522,300,171082.57269332494,1001,966.1922376514432,171332.0,1001.0
231679,400,231038.1477167259,1001,954.1203413597299,231423.0,1001.0
305062,500,304149.3711014428,118,120.208782055622,304746.0,1001.0
378709,600,377495.00489823,1001,956.1713721648983,378352.0,1001.0
450895,700,449357.5338597871,1001,975.1717604862685,450485.0,1001.0
532963,800,531861.129185853,1001,999.64287400207,532521.0,1001.0
628598,900,627511.6611551698,1001,1010.2331615776014,628144.0,1001.0
691750,1000,690552.5566462632,327,354.1237001551526,691232.0,1001.0
