steps,episode,total_return,episode_len,episode_return,total_regret
2,1,0.0,2,0.0,2.0
4,2,0.0,2,0.0,4.0
6,3,0.0,2,0.0,4.0
8,4,0.0,2,0.0,6.0
10,5,0.0,2,0.0,8.0
12,6,0.0,2,0.0,8.0
14,7,-2.0,2,-2.0,10.0
16,8,-4.0,2,-2.0,12.0
18,9,-2.0,2,2.0,12.0
20,10,-2.0,2,0.0,14.0
24,12,-4.0,2,0.0,16.0
28,14,0.0,2,2.0,16.0
34,17,0.0,2,0.0,20.0
40,20,-4.0,2,0.0,26.0
50,25,-6.0,2,0.0,28.0
60,30,-6.0,2,2.0,32.0
80,40,-6.0,2,-2.0,42.0
100,50,0.0,2,0.0,50.0
120,60,0.0,2,0.0,58.0
140,70,4.0,2,0.0,68.0
160,80,8.0,2,0.0,76.0
180,90,10.0,2,0.0,86.0
200,100,18.0,2,0.0,96.0
240,120,20.0,2,0.0,110.0
280,140,20.0,2,-2.0,132.0
340,170,30.0,2,2.0,152.0
400,200,40.0,2,0.0,176.0
500,250,48.0,2,-2.0,222.0
600,300,58.0,2,0.0,258.0
800,400,74.0,2,0.0,352.0
1000,500,100.0,2,0.0,424.0
1200,600,126.0,2,0.0,476.0
1400,700,176.0,2,2.0,522.0
1600,800,238.0,2,0.0,564.0
1800,900,304.0,2,2.0,598.0
2000,1000,368.0,2,0.0,628.0
2400,1200,512.0,2,0.0,670.0
2800,1400,668.0,2,2.0,712.0
3400,1700,932.0,2,0.0,754.0
4000,2000,1198.0,2,2.0,800.0
5000,2500,1626.0,2,2.0,836.0
6000,3000,2094.0,2,2.0,880.0
8000,4000,3008.0,2,2.0,942.0
10000,5000,3880.0,2,2.0,1018.0
12000,6000,4824.0,2,0.0,1092.0
14000,7000,5708.0,2,2.0,1162.0
16000,8000,6612.0,2,2.0,1218.0
18000,9000,7556.0,2,0.0,1280.0
20000,10000,8514.0,2,0.0,1370.0
