steps,episode,total_return,episode_len,episode_return,total_regret
3,1,1.0,3,1.0,2.0
6,2,0.0,3,-1.0,4.0
9,3,-1.0,3,-1.0,6.0
12,4,0.0,3,1.0,8.0
15,5,3.0,3,3.0,8.0
18,6,4.0,3,1.0,8.0
21,7,5.0,3,1.0,10.0
24,8,4.0,3,-1.0,12.0
27,9,5.0,3,1.0,12.0
30,10,4.0,3,-1.0,14.0
36,12,6.0,3,1.0,16.0
42,14,6.0,3,-1.0,18.0
51,17,3.0,3,1.0,20.0
60,20,2.0,3,-1.0,26.0
75,25,-1.0,3,1.0,28.0
90,30,-4.0,3,-1.0,36.0
120,40,-8.0,3,-1.0,42.0
150,50,-10.0,3,-1.0,58.0
180,60,-10.0,3,1.0,72.0
210,70,-10.0,3,-1.0,82.0
240,80,-10.0,3,-1.0,88.0
270,90,-14.0,3,-1.0,96.0
300,100,-10.0,3,-1.0,102.0
360,120,-20.0,3,3.0,126.0
420,140,-18.0,3,1.0,148.0
510,170,-6.0,3,3.0,180.0
600,200,-4.0,3,1.0,208.0
750,250,-2.0,3,-1.0,254.0
900,300,4.0,3,1.0,300.0
1200,400,14.0,3,-1.0,404.0
1500,500,-16.0,3,-1.0,514.0
1800,600,14.0,3,-3.0,608.0
2100,700,48.0,3,1.0,680.0
2400,800,50.0,3,1.0,774.0
2700,900,88.0,3,1.0,856.0
3000,1000,98.0,3,-1.0,940.0
3600,1200,190.0,3,-1.0,1078.0
4200,1400,264.0,3,3.0,1160.0
5100,1700,400.0,3,1.0,1292.0
6000,2000,634.0,3,-1.0,1380.0
7500,2500,1030.0,3,1.0,1472.0
9000,3000,1420.0,3,3.0,1562.0
12000,4000,2308.0,3,1.0,1694.0
15000,5000,3174.0,3,1.0,1786.0
18000,6000,4136.0,3,1.0,1874.0
21000,7000,5128.0,3,1.0,1946.0
24000,8000,6064.0,3,-1.0,2024.0
27000,9000,7100.0,3,-1.0,2090.0
30000,10000,8056.0,3,-1.0,2180.0
