steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
26,1,-0.0042307692307692315,26,-0.0042307692307692315,1,0
52,2,-0.008846153846153844,26,-0.004615384615384616,2,0
78,3,-0.01384615384615384,26,-0.005,3,0
104,4,-0.018461538461538463,26,-0.004615384615384616,4,0
130,5,-0.022307692307692324,26,-0.003846153846153847,5,0
156,6,-0.02653846153846157,26,-0.0042307692307692315,6,0
182,7,-0.030000000000000044,26,-0.003461538461538462,7,0
208,8,-0.0338461538461539,26,-0.003846153846153847,8,0
234,9,-0.03884615384615392,26,-0.005,9,0
260,10,-0.043076923076923165,26,-0.0042307692307692315,10,0
312,12,-0.051923076923077044,26,-0.005,12,0
364,14,-0.06115384615384631,26,-0.004615384615384616,14,0
442,17,-0.65228186700913,26,-0.5811280208552837,17,0
520,20,-1.361846324063405,26,-0.005,20,0
650,25,-1.3849232471403305,26,-0.005,25,0
780,30,-1.408769400986487,26,-0.005,30,0
1040,40,-1.4530001702172612,26,-0.0042307692307692315,40,0
1300,50,-1.4972309394480354,26,-0.0042307692307692315,50,0
1560,60,-1.544538631755733,26,-0.0042307692307692315,60,0
1820,70,-2.2828410337958354,26,-0.004615384615384616,70,0
2080,80,-2.3263025722573536,26,-0.003461538461538462,80,0
2340,90,-2.49192483227445,26,-0.003461538461538462,90,0
2600,100,-2.536924832274429,26,-0.004615384615384616,100,0
3120,120,-1.3110855416617972,26,-0.005,118,0
3640,140,-2.6670259873077646,26,-0.055154699038954,138,0
4420,170,-2.133911500073789,26,-0.004615384615384616,168,0
5200,200,-3.0846367496547815,26,-0.0042307692307692315,198,0
6500,250,1.5900107995457138,26,-0.003461538461538462,246,0
7800,300,17.45263057707579,26,0.9157143495514741,295,0
10400,400,2.750917100427689,26,1.5768816620050563,392,0
13000,500,11.522007645808742,26,-0.48004432144422027,490,0
15600,600,23.315434685793125,26,-1.727746204378366,590,0
18200,700,20.89843832261387,26,1.142286478084627,689,0
20800,800,-8.367031512931893,26,1.0167474008035575,789,0
23400,900,-13.475023129021562,26,-0.0069230769230769216,886,0
26000,1000,-13.972715436713063,26,-0.004615384615384616,981,0
31200,1200,-14.387301043975311,26,-0.00769230769230769,1178,0
36400,1400,-19.66391962853893,26,-0.003846153846153847,1372,0
44200,1700,-22.866937551298676,26,0.2624390424976918,1666,0
52000,2000,-6.703902549632732,26,0.47233188640849033,1957,0
65000,2500,35.30059576673816,26,0.21755235432108133,2433,0
78000,3000,34.8813624787667,26,-0.02616121474200885,2910,0
104000,4000,62.23571273005801,26,-0.5807286340474291,3876,0
130000,5000,45.51384337459111,26,-0.0030769230769230774,4849,0
156000,6000,38.47005315779698,26,-0.0042307692307692315,5821,0
182000,7000,38.21771004872787,26,-0.005,6803,0
208000,8000,43.49693679124551,26,1.3329346204173278,7781,0
234000,9000,33.37631479890201,26,-0.003846153846153847,8757,0
260000,10000,34.242335236643896,26,-0.004615384615384616,9743,0
