steps,episode,total_return,episode_len,episode_return,total_regret
20,1,4.0,20,4.0,2.0
40,2,2.0,20,-2.0,2.0
60,3,0.0,20,-2.0,4.0
80,4,0.0,20,0.0,4.0
100,5,4.0,20,4.0,6.0
120,6,2.0,20,-2.0,8.0
140,7,10.0,20,8.0,8.0
160,8,8.0,20,-2.0,8.0
180,9,2.0,20,-6.0,10.0
200,10,2.0,20,0.0,10.0
240,12,-8.0,20,-6.0,10.0
280,14,4.0,20,2.0,10.0
340,17,-4.0,20,-4.0,14.0
400,20,16.0,20,12.0,18.0
500,25,6.0,20,-2.0,24.0
600,30,-6.0,20,0.0,28.0
800,40,-2.0,20,2.0,38.0
1000,50,14.0,20,4.0,42.0
1200,60,2.0,20,-4.0,50.0
1400,70,28.0,20,4.0,60.0
1600,80,16.0,20,8.0,70.0
1800,90,10.0,20,-4.0,78.0
2000,100,14.0,20,-8.0,88.0
2400,120,26.0,20,0.0,110.0
2800,140,32.0,20,8.0,132.0
3400,170,32.0,20,-4.0,170.0
4000,200,56.0,20,-2.0,202.0
5000,250,54.0,20,10.0,260.0
6000,300,118.0,20,4.0,296.0
8000,400,26.0,20,-12.0,404.0
10000,500,92.0,20,6.0,486.0
12000,600,66.0,20,0.0,568.0
14000,700,50.0,20,6.0,668.0
16000,800,132.0,20,2.0,764.0
18000,900,44.0,20,-10.0,858.0
20000,1000,-30.0,20,0.0,956.0
24000,1200,-48.0,20,-2.0,1134.0
28000,1400,-90.0,20,0.0,1356.0
34000,1700,-90.0,20,2.0,1646.0
40000,2000,24.0,20,-2.0,1906.0
50000,2500,312.0,20,0.0,2312.0
60000,3000,326.0,20,-4.0,2702.0
80000,4000,636.0,20,0.0,3396.0
100000,5000,1118.0,20,2.0,4030.0
120000,6000,1484.0,20,-2.0,4664.0
140000,7000,1802.0,20,-2.0,5370.0
160000,8000,1980.0,20,-6.0,6082.0
180000,9000,2164.0,20,2.0,6774.0
200000,10000,2172.0,20,0.0,7450.0
