steps,episode,total_return,episode_len,episode_return,total_regret
10,1,-2.0,10,-2.0,2.0
20,2,-2.0,10,0.0,2.0
30,3,0.0,10,2.0,2.0
40,4,-2.0,10,-2.0,4.0
50,5,0.0,10,2.0,6.0
60,6,-2.0,10,-2.0,6.0
70,7,2.0,10,4.0,6.0
80,8,6.0,10,4.0,6.0
90,9,6.0,10,0.0,6.0
100,10,6.0,10,0.0,8.0
120,12,0.0,10,-4.0,12.0
140,14,0.0,10,0.0,12.0
170,17,4.0,10,0.0,14.0
200,20,2.0,10,-2.0,16.0
250,25,12.0,10,-2.0,18.0
300,30,24.0,10,2.0,18.0
400,40,12.0,10,-2.0,22.0
500,50,18.0,10,2.0,30.0
600,60,30.0,10,0.0,44.0
700,70,36.0,10,-6.0,56.0
800,80,44.0,10,2.0,66.0
900,90,44.0,10,4.0,74.0
1000,100,38.0,10,-4.0,84.0
1200,120,58.0,10,4.0,104.0
1400,140,58.0,10,2.0,122.0
1700,170,58.0,10,-4.0,154.0
2000,200,78.0,10,4.0,170.0
2500,250,96.0,10,8.0,210.0
3000,300,124.0,10,4.0,260.0
4000,400,136.0,10,6.0,366.0
5000,500,106.0,10,0.0,460.0
6000,600,170.0,10,4.0,522.0
7000,700,160.0,10,4.0,626.0
8000,800,174.0,10,-4.0,700.0
9000,900,222.0,10,0.0,790.0
10000,1000,240.0,10,4.0,882.0
12000,1200,234.0,10,4.0,1046.0
14000,1400,226.0,10,-4.0,1214.0
17000,1700,302.0,10,0.0,1454.0
20000,2000,536.0,10,0.0,1628.0
25000,2500,752.0,10,-2.0,1902.0
30000,3000,1100.0,10,-2.0,2178.0
40000,4000,1650.0,10,-4.0,2638.0
50000,5000,2344.0,10,-4.0,3060.0
60000,6000,2936.0,10,-2.0,3466.0
70000,7000,3570.0,10,0.0,3776.0
80000,8000,4076.0,10,0.0,4120.0
90000,9000,4772.0,10,4.0,4424.0
100000,10000,5568.0,10,4.0,4722.0
