steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,33.0,34,33.0,33.0,33.0
68,2,66.0,34,33.0,66.0,33.0
98,3,95.0,30,29.0,95.0,33.0
129,4,125.0,31,30.0,125.0,33.0
160,5,155.0,31,30.0,155.0,33.0
189,6,183.0,29,28.0,183.0,33.0
221,7,214.0,32,31.0,214.0,33.0
253,8,245.0,32,31.0,245.0,33.0
284,9,275.0,31,30.0,275.0,33.0
317,10,307.0,33,32.0,307.0,33.0
379,12,367.0,31,30.0,367.0,33.0
446,14,432.0,32,31.0,432.0,34.0
548,17,531.0,33,32.0,531.0,34.0
683,20,663.0,52,51.0,663.0,51.0
1047,25,1022.0,115,114.0,1022.0,114.0
1463,30,1433.0,84,83.0,1433.0,114.0
2563,40,2523.0,177,176.0,2523.0,176.0
6262,50,6212.0,560,559.0,6212.0,708.0
14024,60,13967.0,1001,1001.0,13967.0,1001.0
22886,70,22827.0,1001,1001.0,22827.0,1001.0
31440,80,31377.0,1001,1001.0,31377.0,1001.0
41378,90,41314.0,929,928.0,41314.0,1001.0
49123,100,49053.0,601,600.0,49053.0,1001.0
67548,120,67471.0,1001,1001.0,67471.0,1001.0
85877,140,85796.0,1001,1001.0,85796.0,1001.0
109835,170,109745.0,223,222.0,109745.0,1001.0
125604,200,125494.0,196,195.0,125494.0,1001.0
163140,250,163005.0,246,245.0,163005.0,1001.0
198769,300,198606.0,1001,1001.0,198606.0,1001.0
281522,400,281328.0,1001,1001.0,281328.0,1001.0
351406,500,351161.0,30,29.0,351161.0,1001.0
426331,600,426038.0,344,343.0,426038.0,1001.0
505598,700,505256.0,123,122.0,505256.0,1001.0
546838,800,546403.0,534,533.0,546403.0,1001.0
621454,900,620962.0,272,271.0,620962.0,1001.0
692321,1000,691781.0,288,287.0,691781.0,1001.0
