steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,44.22499239575757,32,44.22499239575757,31.0,31.0
65,2,70.61078588362942,33,26.38579348787185,63.0,32.0
96,3,71.50073472193866,31,0.8899488383092335,93.0,32.0
125,4,101.83682360322294,29,30.336088881284287,121.0,32.0
156,5,134.00207590103201,31,32.165252297809104,151.0,32.0
187,6,160.84173899893727,31,26.839663097905213,181.0,32.0
216,7,145.1183831425177,29,-15.723355856419607,209.0,32.0
248,8,185.79497291415646,32,40.67658977163883,240.0,32.0
279,9,238.64494099771684,31,52.84996808356043,270.0,32.0
318,10,279.3697698969627,39,40.724828899245644,308.0,38.0
387,12,289.9751246981253,33,13.816524049542785,375.0,38.0
454,14,364.28375259342295,30,38.66059662063656,440.0,38.0
560,17,431.7881259020556,36,32.993302568070845,543.0,38.0
658,20,529.2616284347176,32,37.28485448562286,638.0,38.0
834,25,738.2745580849864,37,48.368857314526075,809.0,38.0
1272,30,1188.8679245023918,102,105.69611808318379,1242.0,129.0
1881,40,1887.065858371933,31,24.19025567193792,1841.0,146.0
2872,50,2827.173128610166,143,113.25246525955025,2822.0,200.0
4941,60,4683.565941565339,209,214.1277818418937,4881.0,249.0
7323,70,6907.576957161348,220,207.67465719314947,7253.0,285.0
9741,80,9189.013284795918,317,346.50139439799864,9661.0,316.0
12358,90,11863.364812655966,336,305.6739884339766,12268.0,335.0
15261,100,14737.358712959127,258,309.66111824102796,15161.0,435.0
24551,120,24210.014421884513,400,475.1494003957609,24431.0,791.0
34630,140,33893.49494613011,630,634.9477036207877,34491.0,1001.0
53426,170,52415.71309406722,661,523.2247956644612,53258.0,1001.0
77229,200,75750.46789848291,993,971.2898072731235,77042.0,1001.0
125640,250,123142.80909823831,1001,951.15487027489,125443.0,1001.0
165814,300,163516.25797148835,956,1016.6035985396841,165601.0,1001.0
242755,400,240838.9306812266,1001,964.9466024722163,242500.0,1001.0
315744,500,313457.8304744508,150,145.7913351695735,315438.0,1001.0
383701,600,382590.096359017,1001,1267.4597693158532,383341.0,1001.0
444569,700,442649.3504917764,278,268.08181440355514,444140.0,1001.0
530155,800,527754.8728862394,484,386.464995514756,529694.0,1001.0
606170,900,602884.7274714336,1001,964.1811991124038,605666.0,1001.0
686384,1000,682829.4706476134,361,360.51277434133044,685833.0,1001.0
