steps,episode,total_return,episode_len,episode_return,total_regret
12,1,-2.0,12,-2.0,0.0
24,2,0.0,12,2.0,2.0
36,3,-2.0,12,-2.0,2.0
48,4,-2.0,12,0.0,4.0
60,5,-4.0,12,-2.0,6.0
72,6,0.0,12,4.0,6.0
84,7,6.0,12,6.0,8.0
96,8,10.0,12,4.0,8.0
108,9,16.0,12,6.0,8.0
120,10,18.0,12,2.0,8.0
144,12,18.0,12,6.0,10.0
168,14,12.0,12,-4.0,14.0
204,17,10.0,12,-2.0,16.0
240,20,14.0,12,4.0,20.0
300,25,12.0,12,0.0,26.0
360,30,16.0,12,0.0,34.0
480,40,28.0,12,4.0,38.0
600,50,20.0,12,-4.0,48.0
720,60,12.0,12,0.0,58.0
840,70,28.0,12,4.0,70.0
960,80,42.0,12,-6.0,74.0
1080,90,48.0,12,4.0,82.0
1200,100,44.0,12,-4.0,94.0
1440,120,56.0,12,0.0,112.0
1680,140,56.0,12,0.0,136.0
2040,170,56.0,12,-2.0,158.0
2400,200,108.0,12,-2.0,174.0
3000,250,164.0,12,-2.0,210.0
3600,300,168.0,12,0.0,248.0
4800,400,168.0,12,-2.0,322.0
6000,500,210.0,12,-2.0,414.0
7200,600,180.0,12,4.0,484.0
8400,700,184.0,12,-6.0,562.0
9600,800,248.0,12,2.0,634.0
10800,900,246.0,12,10.0,698.0
12000,1000,304.0,12,-4.0,766.0
14400,1200,392.0,12,0.0,896.0
16800,1400,396.0,12,2.0,1018.0
20400,1700,570.0,12,-2.0,1176.0
24000,2000,718.0,12,2.0,1340.0
30000,2500,894.0,12,-4.0,1600.0
36000,3000,1170.0,12,2.0,1860.0
48000,4000,1546.0,12,0.0,2342.0
60000,5000,2102.0,12,-2.0,2790.0
72000,6000,2766.0,12,-2.0,3184.0
84000,7000,3260.0,12,4.0,3566.0
96000,8000,3804.0,12,2.0,3962.0
108000,9000,4492.0,12,8.0,4304.0
120000,10000,5164.0,12,0.0,4714.0
