steps,episode,total_return,episode_len,episode_return,total_regret
25,1,-5.0,25,-5.0,0.0
50,2,-4.0,25,1.0,2.0
75,3,-1.0,25,3.0,2.0
100,4,2.0,25,3.0,4.0
125,5,7.0,25,5.0,4.0
150,6,-2.0,25,-9.0,4.0
175,7,-3.0,25,-1.0,4.0
200,8,-6.0,25,-3.0,6.0
225,9,-9.0,25,-3.0,8.0
250,10,-12.0,25,-3.0,10.0
300,12,-12.0,25,-1.0,12.0
350,14,-12.0,25,3.0,12.0
425,17,-7.0,25,3.0,16.0
500,20,-22.0,25,-5.0,22.0
625,25,-21.0,25,5.0,28.0
750,30,-4.0,25,3.0,34.0
1000,40,-8.0,25,-3.0,40.0
1250,50,28.0,25,1.0,44.0
1500,60,42.0,25,-1.0,56.0
1750,70,40.0,25,5.0,70.0
2000,80,36.0,25,3.0,80.0
2250,90,30.0,25,-11.0,86.0
2500,100,40.0,25,3.0,96.0
3000,120,34.0,25,-1.0,118.0
3500,140,40.0,25,-9.0,146.0
4250,170,46.0,25,-1.0,178.0
5000,200,78.0,25,1.0,206.0
6250,250,46.0,25,-1.0,260.0
7500,300,34.0,25,-1.0,318.0
10000,400,-120.0,25,-5.0,438.0
12500,500,-150.0,25,-9.0,538.0
15000,600,-104.0,25,5.0,626.0
17500,700,-258.0,25,3.0,748.0
20000,800,-212.0,25,5.0,854.0
22500,900,-266.0,25,5.0,962.0
25000,1000,-230.0,25,13.0,1064.0
30000,1200,-152.0,25,3.0,1232.0
35000,1400,-106.0,25,-1.0,1428.0
42500,1700,-68.0,25,-3.0,1684.0
50000,2000,-18.0,25,1.0,1926.0
62500,2500,-12.0,25,-1.0,2372.0
75000,3000,128.0,25,3.0,2828.0
100000,4000,260.0,25,3.0,3690.0
125000,5000,556.0,25,9.0,4556.0
150000,6000,692.0,25,-3.0,5416.0
175000,7000,1142.0,25,1.0,6158.0
200000,8000,1432.0,25,-11.0,6934.0
225000,9000,1904.0,25,-1.0,7718.0
250000,10000,1822.0,25,-1.0,8494.0
