steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,31.089179776135335,32,31.089179776135335,31.0,31.0
66,2,63.48287676829232,34,32.39369699215697,64.0,33.0
96,3,91.95893023365613,30,28.47605346536382,93.0,33.0
128,4,123.18031574389136,32,31.221385510235237,124.0,33.0
159,5,153.90012597442507,31,30.71981023053374,154.0,33.0
187,6,181.15015980831623,28,27.250033833891184,181.0,33.0
218,7,210.76330247856808,31,29.613142670251836,211.0,33.0
250,8,241.2658677094554,32,30.50256523088729,242.0,33.0
278,9,268.4908167095374,28,27.22494900008217,269.0,33.0
309,10,299.0444676907252,31,30.55365098118779,299.0,33.0
371,12,360.1487960153346,32,31.58144603050802,359.0,33.0
433,14,419.9461802531023,32,31.10232676996586,419.0,33.0
535,17,518.4133987587949,35,34.545951829893994,518.0,34.0
665,20,643.1902029328944,57,54.1598278198459,645.0,56.0
1011,25,985.0206424853864,29,27.98908296892112,986.0,127.0
1365,30,1333.6427409429145,117,115.07885957611812,1335.0,127.0
3150,40,3102.879725824378,174,173.46605944027934,3110.0,283.0
5741,50,5674.91781536907,199,197.90186267490265,5691.0,489.0
8297,60,8222.328421611637,281,281.64578512924476,8237.0,489.0
10890,70,10798.884154135618,315,313.4056472082793,10820.0,489.0
13860,80,13767.845004834697,333,331.4849562285488,13780.0,489.0
20241,90,20138.0757185439,515,511.8583980608054,20153.0,1001.0
27992,100,27889.815861225645,1001,999.2730959558099,27900.0,1001.0
44125,120,44011.143649710924,1001,999.9701933896476,44027.0,1001.0
57186,140,57070.61986889237,1001,1004.3292734381776,57075.0,1001.0
79983,170,79872.38997242476,988,987.4441091341579,79856.0,1001.0
107166,200,107060.4657643726,1001,1000.9926388167191,107032.0,1001.0
130726,250,130591.10288694294,1001,1005.9885494479905,130555.0,1001.0
162492,300,162307.28812691208,1001,997.9430209042985,162288.0,1001.0
227967,400,227738.8009299866,1001,997.190195623115,227715.0,1001.0
271074,500,270726.74872353027,236,233.79948475589043,270727.0,1001.0
343812,600,343373.7187025041,859,853.7387514246136,343383.0,1001.0
424874,700,424439.2234609888,1001,1001.1225566352507,424412.0,1001.0
495846,800,495362.30949634576,1001,997.027568181727,495347.0,1001.0
558962,900,558391.6043418186,202,199.4264127936668,558399.0,1001.0
638528,1000,637961.0951509075,54,52.5581811972728,637926.0,1001.0
