steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
38,1,-0.004736842105263156,38,-0.004736842105263156,1,0
76,2,-0.009999999999999993,38,-0.005263157894736839,2,0
114,3,-0.014210526315789463,38,-0.004210526315789472,3,0
152,4,-0.020000000000000014,38,-0.005789473684210523,4,0
190,5,-0.02552631578947373,38,-0.005526315789473681,5,0
228,6,-0.030000000000000072,38,-0.004473684210526314,6,0
266,7,-0.03526315789473689,38,-0.005263157894736839,7,0
304,8,0.9646033404035493,38,0.9998664982982862,8,0
342,9,0.9590770246140754,38,-0.005526315789473681,9,0
380,10,0.9535507088246015,38,-0.005526315789473681,10,0
456,12,1.1615540599615468,38,0.21484545640010366,12,0
532,14,1.009848923922005,38,-0.14591566235533515,13,0
646,17,2.9124430704643647,38,1.3138106715139874,16,0
760,20,6.418303250201608,38,0.9963985505425456,19,0
950,25,5.453202390521859,38,-0.0049999999999999975,23,0
1140,30,2.602045143537649,38,-0.00394736842105263,28,0
1520,40,2.132441926109483,38,-0.004210526315789472,38,0
1900,50,2.4329390023835407,38,-1.167930081123263,48,0
2280,60,2.13765404670793,38,0.9133726700498276,57,0
2660,70,1.3174812259239896,38,-0.00394736842105263,66,0
3040,80,4.498362947237754,38,1.5680129727991363,76,0
3420,90,5.923791332652491,38,-0.004210526315789472,86,0
3800,100,4.356969444076371,38,-0.9451943770202287,96,0
4560,120,2.357077099695101,38,-0.45123882582688873,116,0
5320,140,-3.1449728926980085,38,-1.7671866648892054,135,0
6460,170,0.3434742821245952,38,-0.0049999999999999975,163,0
7600,200,-0.8553518121613927,38,-0.8878848421278792,192,0
9500,250,3.7455634442024115,38,-1.5800758877754866,239,0
11400,300,-1.9015916141447322,38,1.2339275210259144,287,0
15200,400,-4.112558795558706,38,-0.004736842105263156,386,0
19000,500,-12.136123701995933,38,-0.003684210526315788,482,0
22800,600,-12.653755280944853,38,-0.005526315789473681,581,0
26600,700,-12.676785211871646,38,-0.005263157894736839,680,0
30400,800,-12.41745544300881,38,-0.9227140981592991,780,0
34200,900,-17.642273887029603,38,-0.005526315789473681,877,0
38000,1000,-19.859964745393455,38,-0.005789473684210523,969,0
45600,1200,-21.186379118176706,38,-0.0049999999999999975,1162,0
53200,1400,-22.06955803779599,38,-0.0049999999999999975,1352,0
64600,1700,-5.178636303239808,38,-0.20242236330142904,1644,0
76000,2000,6.332168115009693,38,-2.1739979611055515,1929,0
95000,2500,22.216619777428715,38,0.7539644157318017,2417,0
114000,3000,47.15841512595863,38,0.4844809952214998,2890,0
152000,4000,47.851550629410745,38,-0.6674129651614045,3854,0
190000,5000,36.88913098112807,38,-0.5177715562336918,4820,0
228000,6000,13.539956775578768,38,-0.007631578947368416,5786,0
266000,7000,19.810755302315254,38,0.9279801167890096,6753,0
304000,8000,15.163089879953763,38,-0.0049999999999999975,7715,0
342000,9000,3.15733703685059,38,-0.003684210526315788,8662,0
380000,10000,-4.925195292997772,38,-0.007631578947368416,9630,0
