steps,episode,total_return,episode_len,episode_return,total_regret
17,1,-1.0,17,-1.0,2.0
34,2,6.0,17,7.0,2.0
51,3,-1.0,17,-7.0,4.0
68,4,4.0,17,5.0,4.0
85,5,-5.0,17,-9.0,6.0
102,6,-6.0,17,-1.0,8.0
119,7,-7.0,17,-1.0,10.0
136,8,-6.0,17,1.0,10.0
153,9,-7.0,17,-1.0,10.0
170,10,-12.0,17,-5.0,12.0
204,12,-10.0,17,1.0,14.0
238,14,-4.0,17,1.0,14.0
289,17,-3.0,17,5.0,18.0
340,20,-14.0,17,-7.0,18.0
425,25,-7.0,17,-3.0,22.0
510,30,-6.0,17,-7.0,26.0
680,40,16.0,17,-1.0,32.0
850,50,32.0,17,1.0,40.0
1020,60,28.0,17,3.0,46.0
1190,70,26.0,17,1.0,60.0
1360,80,18.0,17,-7.0,70.0
1530,90,16.0,17,9.0,74.0
1700,100,4.0,17,-1.0,86.0
2040,120,8.0,17,1.0,100.0
2380,140,4.0,17,-7.0,116.0
2890,170,-4.0,17,5.0,152.0
3400,200,10.0,17,1.0,174.0
4250,250,52.0,17,5.0,228.0
5100,300,26.0,17,-7.0,276.0
6800,400,38.0,17,-1.0,374.0
8500,500,8.0,17,1.0,442.0
10200,600,24.0,17,3.0,536.0
11900,700,54.0,17,-5.0,610.0
13600,800,26.0,17,-5.0,718.0
15300,900,92.0,17,5.0,808.0
17000,1000,160.0,17,1.0,886.0
20400,1200,224.0,17,-7.0,1036.0
23800,1400,298.0,17,-3.0,1186.0
28900,1700,412.0,17,1.0,1396.0
34000,2000,502.0,17,-3.0,1588.0
42500,2500,766.0,17,-3.0,1902.0
51000,3000,866.0,17,-3.0,2268.0
68000,4000,1292.0,17,-1.0,2944.0
85000,5000,1820.0,17,-5.0,3470.0
102000,6000,2176.0,17,-1.0,4052.0
119000,7000,2346.0,17,-1.0,4690.0
136000,8000,2824.0,17,1.0,5326.0
153000,9000,3326.0,17,3.0,5962.0
170000,10000,3364.0,17,1.0,6666.0
