steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,31.0,32,31.0,31.0,31.0
65,2,63.0,33,32.0,63.0,32.0
95,3,92.0,30,29.0,92.0,32.0
124,4,120.0,29,28.0,120.0,32.0
157,5,152.0,33,32.0,152.0,32.0
185,6,179.0,28,27.0,179.0,32.0
215,7,208.0,30,29.0,208.0,32.0
246,8,238.0,31,30.0,238.0,32.0
275,9,266.0,29,28.0,266.0,32.0
304,10,294.0,29,28.0,294.0,32.0
366,12,354.0,31,30.0,354.0,32.0
428,14,414.0,32,31.0,414.0,32.0
522,17,505.0,30,29.0,505.0,32.0
621,20,601.0,34,33.0,601.0,34.0
884,25,859.0,107,106.0,859.0,106.0
1249,30,1219.0,41,40.0,1219.0,123.0
1868,40,1828.0,102,101.0,1828.0,123.0
3184,50,3134.0,164,163.0,3134.0,170.0
5824,60,5764.0,265,264.0,5764.0,464.0
10352,70,10282.0,549,548.0,10282.0,563.0
13488,80,13408.0,152,151.0,13408.0,748.0
16387,90,16297.0,305,304.0,16297.0,748.0
19402,100,19302.0,292,291.0,19302.0,748.0
28007,120,27887.0,166,165.0,27887.0,748.0
40099,140,39959.0,663,662.0,39959.0,748.0
64548,170,64388.0,1001,1001.0,64388.0,1001.0
90748,200,90582.0,432,431.0,90582.0,1001.0
123005,250,122812.0,1001,1001.0,122812.0,1001.0
154260,300,154039.0,1001,1001.0,154039.0,1001.0
223653,400,223378.0,869,868.0,223378.0,1001.0
300926,500,300608.0,184,183.0,300608.0,1001.0
369529,600,369145.0,682,681.0,369145.0,1001.0
435474,700,435027.0,624,623.0,435027.0,1001.0
509636,800,509130.0,620,619.0,509130.0,1001.0
593704,900,593157.0,1001,1001.0,593157.0,1001.0
647363,1000,646748.0,70,69.0,646748.0,1001.0
