steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
34,1,-0.005882352941176469,34,-0.005882352941176469,1,0
68,2,-0.012647058823529402,34,-0.006764705882352938,2,0
102,3,-0.01882352941176469,34,-0.006176470588235292,3,0
136,4,-0.024999999999999977,34,-0.006176470588235292,4,0
170,5,-0.029411764705882325,34,-0.004411764705882353,5,0
204,6,-0.03352941176470588,34,-0.00411764705882353,6,0
238,7,-0.03852941176470593,34,-0.004999999999999999,7,0
272,8,-0.04441176470588246,34,-0.005882352941176469,8,0
306,9,-0.05000000000000017,34,-0.005588235294117646,9,0
340,10,-0.055588235294117876,34,-0.005588235294117646,9,0
408,12,-1.224373970686179,34,-1.163785735392061,11,0
476,14,-1.2331975000979423,34,-0.004411764705882353,13,0
578,17,-2.1929807419324234,34,-0.947724418305072,16,0
680,20,-2.2085689772265504,34,-0.00411764705882353,19,0
850,25,-2.2309219184030344,34,-0.004999999999999999,24,0
1020,30,-0.4504541363332995,34,-0.004411764705882353,28,0
1360,40,-0.4966306069215364,34,-0.0032352941176470593,38,0
1700,50,-1.0769523921435098,34,-1.2963213671433194,48,0
2040,60,1.3480145316728571,34,0.20651053601517178,58,0
2380,70,1.1261032806219458,34,-0.004999999999999999,68,0
2720,80,-3.3895248992910556,34,0.25788502892937865,78,0
3060,90,-1.2805698142473763,34,1.8324601144689907,88,0
3400,100,-1.4587239116674082,34,0.43644471322411404,98,0
4080,120,-1.7701674611476566,34,-2.3627608348399867,118,0
4760,140,3.3590377221400867,34,0.383984362080654,138,0
5780,170,7.154035904394215,34,0.051794450211741304,167,0
6800,200,16.774287038190632,34,0.8158106643916289,197,0
8500,250,10.43981361526915,34,-0.5428808795026198,247,0
10200,300,16.252516441909997,34,-0.9278164223573081,297,0
13600,400,8.4594468117636,34,-0.005294117647058822,396,0
17000,500,5.785111445394591,34,-0.004999999999999999,493,0
20400,600,1.0579328042116984,34,-0.004999999999999999,592,0
23800,700,0.2639704256718061,34,-0.00411764705882353,690,0
27200,800,5.491762915303892,34,-0.004999999999999999,790,0
30600,900,7.9740440385024005,34,-0.18760951330506634,887,0
34000,1000,-0.7136505338472345,34,-0.004705882352941176,985,0
40800,1200,-5.813127501572043,34,-0.006470588235294115,1182,0
47600,1400,-8.409517817623033,34,-0.00411764705882353,1377,0
57800,1700,-14.097924866775484,34,-0.00411764705882353,1670,0
68000,2000,-15.537924866774175,34,-0.003529411764705883,1966,0
85000,2500,-22.42327037906174,34,-0.00411764705882353,2459,0
102000,3000,-28.58680342505787,34,-1.4403378885982023,2951,0
136000,4000,-35.9107212467475,34,1.0234106576584547,3909,0
170000,5000,-57.50979917518411,34,-0.003529411764705883,4888,0
204000,6000,-70.82763039586818,34,-0.004999999999999999,5866,0
238000,7000,-89.44010725954146,34,-0.004411764705882353,6836,0
272000,8000,-87.26019288667432,34,-0.9637147055862525,7818,0
306000,9000,-104.78106223618197,34,-0.005294117647058822,8801,0
340000,10000,-110.15824099915244,34,-0.00411764705882353,9790,0
