steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,33.0,34,33.0,33.0,33.0
67,2,65.0,33,32.0,65.0,33.0
96,3,93.0,29,28.0,93.0,33.0
126,4,122.0,30,29.0,122.0,33.0
157,5,152.0,31,30.0,152.0,33.0
188,6,182.0,31,30.0,182.0,33.0
218,7,211.0,30,29.0,211.0,33.0
250,8,242.0,32,31.0,242.0,33.0
279,9,270.0,29,28.0,270.0,33.0
308,10,298.0,29,28.0,298.0,33.0
370,12,358.0,31,30.0,358.0,33.0
432,14,418.0,32,31.0,418.0,33.0
533,17,516.0,34,33.0,516.0,33.0
653,20,633.0,45,44.0,633.0,44.0
932,25,907.0,74,73.0,907.0,73.0
1624,30,1594.0,164,163.0,1594.0,186.0
4316,40,4276.0,236,235.0,4276.0,701.0
8670,50,8620.0,415,414.0,8620.0,835.0
11803,60,11743.0,298,297.0,11743.0,835.0
14642,70,14572.0,298,297.0,14572.0,835.0
19343,80,19265.0,1001,1001.0,19265.0,1001.0
26459,90,26374.0,1001,1001.0,26374.0,1001.0
36262,100,36176.0,1001,1001.0,36176.0,1001.0
55735,120,55647.0,833,832.0,55647.0,1001.0
71009,140,70914.0,1001,1001.0,70914.0,1001.0
98420,170,98319.0,1001,1001.0,98319.0,1001.0
118757,200,118644.0,1001,1001.0,118644.0,1001.0
154378,250,154233.0,1001,1001.0,154233.0,1001.0
195133,300,194965.0,844,843.0,194965.0,1001.0
278981,400,278768.0,1001,1001.0,278768.0,1001.0
348717,500,348444.0,277,276.0,348444.0,1001.0
399149,600,398803.0,265,264.0,398803.0,1001.0
477543,700,477149.0,1001,1001.0,477149.0,1001.0
548859,800,548421.0,425,424.0,548421.0,1001.0
627875,900,627386.0,1001,1001.0,627386.0,1001.0
700166,1000,699612.0,279,278.0,699612.0,1001.0
