steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
35,1,33.35146907138174,35,33.35146907138174,34.0,34.0
67,2,64.68503129635795,32,31.333562224976188,65.0,34.0
96,3,92.30864737624754,29,27.62361607988958,93.0,34.0
127,4,122.35047748654088,31,30.041830110293333,123.0,34.0
157,5,152.14708465792253,30,29.796607171381684,152.0,34.0
188,6,183.16558222047988,31,31.01849756255729,182.0,34.0
217,7,210.90883898509463,29,27.743256764614728,210.0,34.0
249,8,241.58541213283527,32,30.67657314774062,241.0,34.0
280,9,271.50428368147897,31,29.918871548643736,271.0,34.0
312,10,302.2868441487238,32,30.78256046724504,302.0,34.0
372,12,361.6817496652323,30,29.94325696638583,360.0,34.0
433,14,419.8232307977251,30,28.386814443981855,419.0,34.0
533,17,517.7582808387717,38,37.661445025440905,516.0,37.0
648,20,628.3247501598051,40,39.27163983204811,628.0,39.0
1007,25,981.7773817837879,33,32.29256310384743,982.0,125.0
1546,30,1516.1663920796866,93,91.45574357490133,1516.0,170.0
2749,40,2710.7436584414627,147,145.27994228981345,2709.0,170.0
6711,50,6657.41574700073,623,621.5781331246748,6661.0,622.0
9754,60,9689.389112662378,230,229.73886028091547,9694.0,701.0
14847,70,14768.667245668155,452,450.5065870484991,14777.0,819.0
17410,80,17331.178862770594,302,305.5580388682429,17330.0,819.0
21104,90,21029.414244797103,441,441.1753914647205,21014.0,819.0
27066,100,26989.313663707464,818,819.0420344541358,26966.0,829.0
41950,120,41847.27228611142,582,579.6861608884915,41836.0,1001.0
54834,140,54726.043840818296,453,452.52997263735443,54705.0,1001.0
74602,170,74446.41330025607,846,839.2515475369308,74448.0,1001.0
92756,200,92581.17478093323,922,920.043599182646,92573.0,1001.0
128163,250,127954.89272236577,1001,999.5339521749972,127959.0,1001.0
171720,300,171511.44475132317,667,665.1323085254272,171496.0,1001.0
249563,400,249296.49062626984,172,172.28700052900712,249287.0,1001.0
329029,500,328726.78214641265,416,419.22505594741796,328714.0,1001.0
407340,600,407021.87874838995,756,753.3351682601595,406986.0,1001.0
481946,700,481599.13506959047,1001,997.0870585136367,481548.0,1001.0
559408,800,558993.2005673645,1001,1001.2361755022473,558970.0,1001.0
630339,900,629863.1316982834,1001,1003.6010292841595,629851.0,1001.0
700087,1000,699528.6334955946,1001,996.6199171577624,699537.0,1001.0
