steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
28,1,-0.003928571428571429,28,-0.003928571428571429,1,0
56,2,-0.009642857142857147,28,-0.005714285714285714,2,0
84,3,-0.013571428571428585,28,-0.003928571428571429,3,0
112,4,-0.01785714285714288,28,-0.004285714285714286,4,0
140,5,-0.77766147455769,28,-0.7598043317005472,5,0
168,6,-0.7833757602719753,28,-0.005714285714285714,6,0
196,7,-0.788375760271975,28,-0.005,7,0
224,8,-0.7933757602719747,28,-0.005,8,0
252,9,-0.7994471888434028,28,-0.006071428571428571,9,0
280,10,-0.2712311217120138,28,0.5282160671313887,10,0
336,12,-0.28230255028344164,28,-0.005,12,0
392,14,-1.6655498835547773,28,-1.3768187618427647,14,0
476,17,-1.2545086982533737,28,0.42104118530140666,17,0
560,20,-4.594196513633779,28,-1.7295686166303441,20,0
700,25,-6.053407710932079,28,-0.07876461776349172,25,0
840,30,-6.078764853789244,28,-0.005714285714285714,30,0
1120,40,-5.358106282573065,28,-0.005357142857142857,40,0
1400,50,-4.890695606996526,28,-0.007142857142857143,49,0
1680,60,-4.947124178425146,28,-0.005714285714285714,59,0
1960,70,-4.995338464139474,28,-0.005,69,0
2240,80,-5.688953926482103,28,-0.005357142857142857,79,0
2520,90,-5.735739640767858,28,-0.004285714285714286,88,0
2800,100,-5.78895392648219,28,-0.006071428571428571,96,0
3360,120,-5.892525355053708,28,-0.006071428571428571,116,0
3920,140,-5.994311069339511,28,-0.004642857142857143,136,0
4760,170,-6.155025355053936,28,-0.006071428571428571,165,0
5600,200,-6.3110967836255,28,-0.005,195,0
7000,250,-6.471631747125927,28,-0.006071428571428571,243,0
8400,300,-6.633642269741188,28,-0.004642857142857143,292,0
11200,400,-6.410685262845896,28,-0.005,387,0
14000,500,-8.258175821213142,28,-0.0067857142857142855,482,0
16800,600,-14.705211037588079,28,-0.005714285714285714,579,0
19600,700,-13.15700179650456,28,-0.46902530158002786,676,0
22400,800,-9.349650178186128,28,0.4969626624769816,773,0
25200,900,-11.065393896931324,28,-0.004642857142857143,871,0
28000,1000,-14.520130148512962,28,-0.1771330914285347,970,0
33600,1200,-1.8546428724113055,28,-0.9196601491134209,1165,0
39200,1400,16.776651810793265,28,-1.1828607456837612,1356,0
47600,1700,40.62771761068194,28,-0.004814182376299666,1640,0
56000,2000,23.811923481734325,28,-0.47778132231188175,1925,0
70000,2500,18.52226318435178,28,-0.0035714285714285713,2403,0
84000,3000,40.96406438026131,28,-1.6854212424071249,2882,0
112000,4000,55.94248490202955,28,0.7916364915420563,3827,0
140000,5000,66.30072412347484,28,0.30006581086102746,4772,0
168000,6000,45.737298674213136,28,-0.004285714285714286,5738,0
196000,7000,91.03926652263861,28,-0.005714285714285714,6689,0
224000,8000,74.80501539988786,28,-0.005357142857142857,7635,0
252000,9000,66.66657101620078,28,-0.004285714285714286,8595,0
280000,10000,46.15625250054119,28,-0.005,9550,0
