steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-8.0,20,-8.0,2.0
40,2,-8.0,20,0.0,2.0
60,3,-18.0,20,-10.0,4.0
80,4,-24.0,20,-6.0,6.0
100,5,-22.0,20,2.0,6.0
120,6,-24.0,20,-2.0,6.0
140,7,-28.0,20,-4.0,8.0
160,8,-30.0,20,-2.0,10.0
180,9,-28.0,20,2.0,10.0
200,10,-32.0,20,-4.0,12.0
240,12,-32.0,20,0.0,16.0
280,14,-32.0,20,2.0,18.0
340,17,-30.0,20,2.0,18.0
400,20,-30.0,20,-2.0,22.0
500,25,-26.0,20,-6.0,30.0
600,30,-30.0,20,0.0,36.0
800,40,-22.0,20,0.0,48.0
1000,50,-34.0,20,-4.0,66.0
1200,60,-42.0,20,-4.0,72.0
1400,70,-32.0,20,8.0,80.0
1600,80,0.0,20,10.0,90.0
1800,90,-18.0,20,4.0,100.0
2000,100,-20.0,20,4.0,110.0
2400,120,-16.0,20,12.0,136.0
2800,140,-4.0,20,-2.0,154.0
3400,170,16.0,20,-8.0,188.0
4000,200,-28.0,20,8.0,220.0
5000,250,-62.0,20,4.0,266.0
6000,300,-40.0,20,-6.0,314.0
8000,400,56.0,20,-4.0,406.0
10000,500,56.0,20,2.0,500.0
12000,600,132.0,20,0.0,600.0
14000,700,108.0,20,4.0,696.0
16000,800,158.0,20,0.0,800.0
18000,900,128.0,20,0.0,900.0
20000,1000,178.0,20,4.0,992.0
24000,1200,228.0,20,-2.0,1178.0
28000,1400,164.0,20,-2.0,1366.0
34000,1700,182.0,20,-4.0,1672.0
40000,2000,166.0,20,0.0,1942.0
50000,2500,242.0,20,-6.0,2428.0
60000,3000,132.0,20,-4.0,2950.0
80000,4000,-10.0,20,4.0,3912.0
100000,5000,60.0,20,2.0,4898.0
120000,6000,58.0,20,-2.0,5924.0
140000,7000,-52.0,20,0.0,6890.0
160000,8000,172.0,20,-4.0,7804.0
180000,9000,312.0,20,-4.0,8744.0
200000,10000,370.0,20,0.0,9652.0
