steps,episode,total_return,episode_len,episode_return,total_regret
1,1,24.0,1,24.0,0.19999999999999996
2,2,48.0,1,24.0,0.3999999999999999
3,3,72.0,1,24.0,0.5999999999999999
4,4,96.0,1,24.0,0.7999999999999998
5,5,120.0,1,24.0,0.9999999999999998
6,6,144.0,1,24.0,1.1999999999999997
7,7,168.0,1,24.0,1.3999999999999997
8,8,192.0,1,24.0,1.5999999999999996
9,9,216.0,1,24.0,1.7999999999999996
10,10,240.0,1,24.0,1.9999999999999996
12,12,276.0,1,24.0,2.8
14,14,327.0,1,27.0,3.1
17,17,384.0,1,9.000000000000002,4.2
20,20,456.0,1,24.0,4.800000000000001
25,25,576.0,1,24.0,5.800000000000002
30,30,675.0,1,24.0,7.500000000000003
40,40,891.0,1,15.0,10.299999999999997
50,50,1131.0,1,24.0,12.29999999999999
60,60,1347.0,1,24.0,15.099999999999984
70,70,1578.0,1,24.0,17.399999999999977
80,80,1818.0,1,24.0,19.39999999999997
90,90,2058.0,1,24.0,21.399999999999963
100,100,2274.0,1,24.0,24.199999999999957
120,120,2739.0,1,24.0,28.699999999999942
140,140,3210.0,1,15.0,32.999999999999936
170,170,3930.0,1,24.0,39.00000000000002
200,200,4650.0,1,24.0,45.00000000000011
250,250,5856.0,1,24.0,54.800000000000246
300,300,6996.0,1,24.0,66.80000000000037
400,400,9351.0,1,24.0,88.30000000000062
500,500,11742.0,1,15.0,108.60000000000089
600,600,14070.0,1,24.0,131.000000000001
700,700,16719.0,1,27.0,142.7000000000004
800,800,19374.0,1,27.0,154.19999999999985
900,900,22020.0,1,27.0,165.9999999999993
1000,1000,24693.0,1,27.0,176.89999999999873
1200,1200,30015.0,1,30.0,199.4999999999977
1400,1400,35742.0,1,30.0,208.5999999999977
1700,1700,44628.0,1,30.0,212.39999999999768
2000,2000,53376.0,1,30.0,220.79999999999768
2500,2500,67911.0,1,30.0,236.29999999999774
3000,3000,82452.0,1,30.0,251.59999999999775
4000,4000,111795.0,1,30.0,273.4999999999977
5000,5000,141291.0,1,30.0,290.2999999999976
6000,6000,170550.0,1,30.0,314.9999999999976
7000,7000,199887.0,1,6.0,337.0999999999977
8000,8000,228900.0,1,30.0,369.9999999999977
9000,9000,258252.0,1,30.0,391.5999999999978
10000,10000,287292.0,1,30.0,423.59999999999764
