steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,33.0,34,33.0,33.0,33.0
68,2,66.0,34,33.0,66.0,33.0
98,3,95.0,30,29.0,95.0,33.0
128,4,124.0,30,29.0,124.0,33.0
158,5,153.0,30,29.0,153.0,33.0
188,6,182.0,30,29.0,182.0,33.0
217,7,210.0,29,28.0,210.0,33.0
249,8,241.0,32,31.0,241.0,33.0
279,9,270.0,30,29.0,270.0,33.0
308,10,298.0,29,28.0,298.0,33.0
372,12,360.0,32,31.0,360.0,33.0
437,14,423.0,32,31.0,423.0,33.0
540,17,523.0,36,35.0,523.0,35.0
651,20,631.0,36,35.0,631.0,38.0
906,25,881.0,41,40.0,881.0,75.0
1371,30,1341.0,98,97.0,1341.0,167.0
2644,40,2604.0,134,133.0,2604.0,175.0
8461,50,8411.0,511,510.0,8411.0,814.0
13382,60,13322.0,522,521.0,13322.0,814.0
18220,70,18150.0,479,478.0,18150.0,814.0
23123,80,23043.0,213,212.0,23043.0,814.0
25873,90,25783.0,266,265.0,25783.0,814.0
29572,100,29472.0,218,217.0,29472.0,814.0
40265,120,40147.0,1001,1001.0,40147.0,1001.0
56233,140,56103.0,534,533.0,56103.0,1001.0
74436,170,74277.0,707,706.0,74277.0,1001.0
96356,200,96179.0,513,512.0,96179.0,1001.0
134828,250,134629.0,889,888.0,134629.0,1001.0
165390,300,165152.0,29,28.0,165152.0,1001.0
237163,400,236868.0,1001,1001.0,236868.0,1001.0
314928,500,314556.0,376,375.0,314556.0,1001.0
397729,600,397305.0,591,590.0,397305.0,1001.0
467226,700,466744.0,367,366.0,466744.0,1001.0
530388,800,529823.0,930,929.0,529823.0,1001.0
603265,900,602635.0,382,381.0,602635.0,1001.0
679210,1000,678532.0,981,980.0,678532.0,1001.0
