steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
14,1,-0.004285714285714286,14,-0.004285714285714286,1,0
28,2,-0.007142857142857143,14,-0.002857142857142857,2,0
42,3,0.7862009561060115,14,0.7933438132488686,2,0
56,4,0.7826295275345831,14,-0.0035714285714285713,3,0
70,5,0.7797723846774405,14,-0.002857142857142857,4,0
84,6,0.7769152418202978,14,-0.002857142857142857,5,0
98,7,0.7740580989631551,14,-0.002857142857142857,6,0
112,8,1.5666729877643284,14,0.792614888801173,7,0
126,9,1.560958702050043,14,-0.005714285714285714,7,0
140,10,1.1592874724621942,14,-0.4016712295878491,8,0
168,12,0.8239945413059802,14,-0.3302929311562145,10,0
196,14,0.9879045140044298,14,0.9037461431116586,12,0
238,17,1.9106383854383227,14,1.3283358636388207,15,0
280,20,3.9010476883393626,14,-0.18216278614545708,18,0
350,25,2.897321165317007,14,-0.007142857142857143,23,0
420,30,3.2468596974697634,14,0.8571208414118643,27,0
560,40,4.765188106608862,14,-1.1406626304983547,36,0
700,50,0.7597234524575835,14,0.24656003067933835,45,0
840,60,-2.052529831517897,14,-0.7630874930246624,55,0
980,70,-5.277310642620258,14,-2.0365965137540276,65,0
1120,80,-5.503211905176958,14,-0.249967214780553,75,0
1260,90,-3.8604844401620335,14,-0.004285714285714286,85,0
1400,100,-5.369065484829648,14,0.15862726657291215,94,0
1680,120,-9.909604616230594,14,-0.0035714285714285713,112,0
1960,140,-7.845852500668422,14,-0.004285714285714286,131,0
2380,170,-7.9908525006683675,14,-0.004285714285714286,159,0
2800,200,-9.065662979495055,14,-0.005,186,0
3500,250,-10.755748200662914,14,-0.005714285714285714,233,0
4200,300,-11.017176772091712,14,-0.005,280,0
5600,400,-14.037931563994393,14,-0.005,377,0
7000,500,-13.47462135939393,14,-0.005,468,0
8400,600,-17.31357258141153,14,-0.004285714285714286,564,0
9800,700,-18.17878143251464,14,-0.0035714285714285713,653,0
11200,800,-20.390876035155525,14,-0.005,749,0
12600,900,-22.49437205169406,14,-1.1569613012662767,843,0
14000,1000,-29.36261639749479,14,-0.004285714285714286,937,0
16800,1200,-29.125618283465332,14,-0.005,1125,0
19600,1400,-28.14881106528307,14,-0.005714285714285714,1312,0
23800,1700,-33.43735281915682,14,-0.4004360543661571,1595,0
28000,2000,-38.368675213112574,14,-0.44760776300477345,1872,0
35000,2500,-40.345360560669896,14,-0.002857142857142857,2345,0
42000,3000,-19.174895988388155,14,-0.0064285714285714285,2813,0
56000,4000,-16.637669253830428,14,-0.6500668246082842,3771,0
70000,5000,-0.23570084712143935,14,-0.0035714285714285713,4714,0
84000,6000,39.79737288725075,14,-0.2634934381283918,5634,0
98000,7000,17.676045181537585,14,-0.005,6567,0
112000,8000,-5.325048755777131,14,-0.0035714285714285713,7519,0
126000,9000,-19.55583197929448,14,-0.0035714285714285713,8488,0
140000,10000,-38.49158162820169,14,-0.008571428571428572,9450,0
