steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.0,1,0.0,1.0
2,2,0.0,1,0.0,2.0
3,3,0.0,1,0.0,3.0
4,4,0.0,1,0.0,4.0
5,5,0.0,1,0.0,5.0
6,6,0.0,1,0.0,6.0
7,7,0.0,1,0.0,7.0
8,8,0.0,1,0.0,8.0
9,9,0.0,1,0.0,9.0
10,10,0.0,1,0.0,10.0
12,12,0.027,1,0.0,11.1
14,14,0.045,1,0.018000000000000002,12.5
17,17,0.054,1,0.009000000000000001,15.2
20,20,0.054,1,0.0,18.2
25,25,0.054,1,0.0,23.2
30,30,0.06,1,0.0,28.0
40,40,0.081,1,0.012,37.300000000000004
50,50,0.081,1,0.0,47.300000000000004
60,60,0.10500000000000001,1,0.0,56.50000000000001
70,70,0.129,1,0.0,65.70000000000002
80,80,0.129,1,0.0,75.70000000000002
90,90,0.129,1,0.0,85.70000000000002
100,100,0.156,1,0.0,94.80000000000001
120,120,0.42900000000000016,1,0.03,105.7
140,140,0.9030000000000006,1,0.012,109.9
170,170,1.6740000000000006,1,0.03,114.2
200,200,2.459999999999998,1,0.03,118.00000000000001
250,250,3.9359999999999884,1,0.03,118.80000000000003
300,300,5.369999999999999,1,0.03,121.00000000000004
400,400,8.205000000000016,1,0.03,126.50000000000004
500,500,11.135999999999957,1,0.012,128.80000000000004
600,600,13.9949999999999,1,0.03,133.50000000000006
700,700,16.958999999999893,1,0.03,134.70000000000005
800,800,19.857000000000003,1,0.03,138.10000000000005
900,900,22.821000000000115,1,0.03,139.30000000000004
1000,1000,25.767000000000227,1,0.03,141.10000000000005
1200,1200,31.62600000000045,1,0.03,145.8
1400,1400,37.431000000000665,1,0.03,152.29999999999998
1700,1700,46.245000000001,1,0.03,158.49999999999997
2000,2000,55.06500000000133,1,0.03,164.49999999999994
2500,2500,69.66900000000189,1,0.03,177.69999999999993
3000,3000,84.17100000000244,1,0.03,194.29999999999995
4000,4000,113.40900000000354,1,0.03,219.69999999999993
5000,5000,140.47500000000431,1,0.03,317.50000000000045
6000,6000,168.07500000000283,1,0.03,397.500000000002
7000,7000,195.4560000000013,1,0.03,484.80000000000416
8000,8000,224.05200000000139,1,0.012,531.6000000000047
9000,9000,251.7720000000003,1,0.03,607.6000000000092
10000,10000,279.1109999999806,1,0.03,696.3000000000106
