steps,episode,total_return,episode_len,episode_return,total_regret
90,1,16.0,90,16.0,0.0
180,2,22.0,90,6.0,2.0
270,3,10.0,90,-12.0,4.0
360,4,20.0,90,10.0,4.0
450,5,26.0,90,6.0,4.0
540,6,16.0,90,-10.0,4.0
630,7,30.0,90,14.0,4.0
720,8,36.0,90,6.0,6.0
810,9,50.0,90,14.0,8.0
900,10,44.0,90,-6.0,8.0
1080,12,32.0,90,-10.0,10.0
1260,14,20.0,90,4.0,12.0
1530,17,20.0,90,2.0,14.0
1800,20,26.0,90,-2.0,18.0
2250,25,10.0,90,-2.0,22.0
2700,30,8.0,90,-2.0,26.0
3600,40,2.0,90,-2.0,36.0
4500,50,30.0,90,14.0,44.0
5400,60,20.0,90,-2.0,52.0
6300,70,32.0,90,-8.0,56.0
7200,80,48.0,90,-4.0,62.0
8100,90,62.0,90,4.0,74.0
9000,100,96.0,90,10.0,78.0
10800,120,148.0,90,0.0,94.0
12600,140,104.0,90,-8.0,114.0
15300,170,74.0,90,16.0,146.0
18000,200,142.0,90,8.0,166.0
22500,250,108.0,90,0.0,220.0
27000,300,100.0,90,-6.0,280.0
36000,400,196.0,90,0.0,378.0
45000,500,-12.0,90,16.0,508.0
54000,600,-34.0,90,-14.0,594.0
63000,700,-82.0,90,-6.0,676.0
72000,800,-2.0,90,6.0,786.0
81000,900,-80.0,90,2.0,906.0
90000,1000,-152.0,90,-38.0,1002.0
108000,1200,-238.0,90,-6.0,1210.0
126000,1400,-188.0,90,18.0,1390.0
153000,1700,-200.0,90,-6.0,1680.0
180000,2000,150.0,90,-6.0,1960.0
225000,2500,184.0,90,-2.0,2412.0
270000,3000,280.0,90,6.0,2820.0
360000,4000,268.0,90,-2.0,3768.0
450000,5000,310.0,90,14.0,4742.0
540000,6000,72.0,90,0.0,5696.0
630000,7000,510.0,90,2.0,6690.0
720000,8000,376.0,90,-10.0,7704.0
810000,9000,160.0,90,-2.0,8680.0
900000,10000,-120.0,90,0.0,9662.0
