steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.0,1,0.0,1.0
2,2,0.0,1,0.0,2.0
3,3,0.0,1,0.0,3.0
4,4,0.0,1,0.0,4.0
5,5,0.0,1,0.0,5.0
6,6,0.0,1,0.0,6.0
7,7,0.0,1,0.0,7.0
8,8,0.0,1,0.0,8.0
9,9,0.0,1,0.0,9.0
10,10,0.0,1,0.0,10.0
12,12,0.5,1,0.0,11.5
14,14,0.6,1,0.1,13.4
17,17,1.5,1,0.9,15.5
20,20,1.5,1,0.0,18.5
25,25,1.5,1,0.0,23.5
30,30,2.2,1,0.0,27.8
40,40,3.4000000000000004,1,0.30000000000000004,36.60000000000001
50,50,3.4000000000000004,1,0.0,46.60000000000001
60,60,4.0,1,0.0,56.00000000000001
70,70,5.1000000000000005,1,0.0,64.9
80,80,5.1000000000000005,1,0.0,74.9
90,90,5.1000000000000005,1,0.0,84.9
100,100,6.800000000000001,1,0.0,93.2
120,120,20.19999999999999,1,0.7000000000000001,99.79999999999995
140,140,33.79999999999998,1,0.30000000000000004,106.1999999999999
170,170,56.20000000000004,1,0.9,113.7999999999998
200,200,83.20000000000014,1,0.9,116.79999999999963
250,250,126.6000000000004,1,0.9,123.39999999999937
300,300,169.90000000000066,1,0.9,130.0999999999991
400,400,257.30000000000103,1,1.0,142.69999999999874
500,500,354.70000000000107,1,0.30000000000000004,145.29999999999873
600,600,450.40000000000106,1,1.0,149.59999999999872
700,700,548.900000000001,1,1.0,151.09999999999872
800,800,646.3000000000011,1,1.0,153.69999999999874
900,900,744.600000000001,1,1.0,155.39999999999873
1000,1000,843.3000000000011,1,1.0,156.69999999999874
1200,1200,1037.200000000001,1,1.0,162.79999999999873
1400,1400,1229.4000000000008,1,1.0,170.5999999999987
1700,1700,1523.100000000001,1,1.0,176.8999999999987
2000,2000,1817.200000000001,1,1.0,182.79999999999865
2500,2500,2304.3000000000006,1,1.0,195.69999999999865
3000,3000,2789.000000000002,1,1.0,210.99999999999858
4000,4000,3762.600000000002,1,1.0,237.39999999999856
5000,5000,4737.700000000001,1,1.0,262.29999999999853
6000,6000,5714.6,1,1.0,285.39999999999856
7000,7000,6695.100000000001,1,0.8,304.8999999999985
8000,8000,7667.000000000003,1,1.0,332.9999999999984
9000,9000,8635.400000000003,1,1.0,364.5999999999985
10000,10000,9606.900000000001,1,1.0,393.09999999999854
