steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,2.0
40,2,-2.0,20,0.0,4.0
60,3,-4.0,20,-2.0,6.0
80,4,-12.0,20,-8.0,6.0
100,5,-16.0,20,-4.0,8.0
120,6,-12.0,20,4.0,10.0
140,7,-12.0,20,0.0,10.0
160,8,-18.0,20,-6.0,10.0
180,9,-28.0,20,-10.0,12.0
200,10,-30.0,20,-2.0,14.0
240,12,-26.0,20,0.0,14.0
280,14,-34.0,20,0.0,18.0
340,17,-40.0,20,0.0,20.0
400,20,-54.0,20,-4.0,26.0
500,25,-54.0,20,0.0,30.0
600,30,-64.0,20,2.0,38.0
800,40,-74.0,20,-2.0,50.0
1000,50,-74.0,20,2.0,58.0
1200,60,-70.0,20,-6.0,66.0
1400,70,-68.0,20,-2.0,74.0
1600,80,-100.0,20,-8.0,88.0
1800,90,-92.0,20,8.0,98.0
2000,100,-80.0,20,0.0,110.0
2400,120,-76.0,20,-2.0,136.0
2800,140,-102.0,20,-4.0,154.0
3400,170,-164.0,20,-4.0,186.0
4000,200,-144.0,20,2.0,212.0
5000,250,-110.0,20,2.0,258.0
6000,300,-72.0,20,-4.0,302.0
8000,400,-48.0,20,4.0,386.0
10000,500,-28.0,20,0.0,464.0
12000,600,-62.0,20,-8.0,566.0
14000,700,-94.0,20,2.0,646.0
16000,800,-118.0,20,-8.0,746.0
18000,900,-140.0,20,-2.0,826.0
20000,1000,-118.0,20,-2.0,924.0
24000,1200,0.0,20,2.0,1024.0
28000,1400,154.0,20,-6.0,1126.0
34000,1700,376.0,20,10.0,1218.0
40000,2000,596.0,20,-6.0,1348.0
50000,2500,1034.0,20,0.0,1496.0
60000,3000,1260.0,20,0.0,1654.0
80000,4000,2130.0,20,-2.0,1888.0
100000,5000,3252.0,20,0.0,2074.0
120000,6000,3940.0,20,2.0,2260.0
140000,7000,5006.0,20,-4.0,2402.0
160000,8000,5842.0,20,-6.0,2582.0
180000,9000,6456.0,20,4.0,2802.0
200000,10000,7454.0,20,-2.0,2956.0
