steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,31.0,32,31.0,31.0,31.0
63,2,61.0,31,30.0,61.0,31.0
93,3,90.0,30,29.0,90.0,31.0
122,4,118.0,29,28.0,118.0,31.0
154,5,149.0,32,31.0,149.0,31.0
184,6,178.0,30,29.0,178.0,31.0
214,7,207.0,30,29.0,207.0,31.0
245,8,237.0,31,30.0,237.0,31.0
274,9,265.0,29,28.0,265.0,31.0
303,10,293.0,29,28.0,293.0,31.0
362,12,350.0,30,29.0,350.0,31.0
428,14,414.0,31,30.0,414.0,34.0
526,17,509.0,32,31.0,509.0,34.0
623,20,603.0,34,33.0,603.0,34.0
795,25,770.0,37,36.0,770.0,36.0
1122,30,1092.0,73,72.0,1092.0,93.0
1768,40,1728.0,61,60.0,1728.0,109.0
5274,50,5225.0,875,874.0,5225.0,1001.0
12719,60,12660.0,659,658.0,12660.0,1001.0
16050,70,15981.0,967,966.0,15981.0,1001.0
20559,80,20480.0,769,768.0,20480.0,1001.0
26914,90,26825.0,657,656.0,26825.0,1001.0
32924,100,32825.0,541,540.0,32825.0,1001.0
43491,120,43372.0,494,493.0,43372.0,1001.0
55569,140,55430.0,679,678.0,55430.0,1001.0
69550,170,69381.0,508,507.0,69381.0,1001.0
94143,200,93960.0,1001,1001.0,93960.0,1001.0
141917,250,141719.0,951,950.0,141719.0,1001.0
178300,300,178076.0,1001,1001.0,178076.0,1001.0
226245,400,225942.0,196,195.0,225942.0,1001.0
304973,500,304627.0,1001,1001.0,304627.0,1001.0
371975,600,371571.0,378,377.0,371571.0,1001.0
446088,700,445628.0,1001,1001.0,445628.0,1001.0
516536,800,516023.0,1001,1001.0,516023.0,1001.0
589156,900,588596.0,1001,1001.0,588596.0,1001.0
667722,1000,667113.0,720,719.0,667113.0,1001.0
