steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-8.0,20,-8.0,2.0
40,2,-2.0,20,6.0,2.0
60,3,2.0,20,4.0,4.0
80,4,2.0,20,0.0,6.0
100,5,0.0,20,-2.0,8.0
120,6,-8.0,20,-8.0,8.0
140,7,-6.0,20,2.0,8.0
160,8,-16.0,20,-10.0,10.0
180,9,-26.0,20,-10.0,12.0
200,10,-16.0,20,10.0,12.0
240,12,-10.0,20,4.0,16.0
280,14,-14.0,20,-4.0,18.0
340,17,-16.0,20,-6.0,18.0
400,20,-12.0,20,6.0,20.0
500,25,4.0,20,4.0,24.0
600,30,28.0,20,6.0,28.0
800,40,28.0,20,-8.0,42.0
1000,50,24.0,20,2.0,54.0
1200,60,18.0,20,-4.0,64.0
1400,70,-6.0,20,0.0,68.0
1600,80,-16.0,20,-2.0,78.0
1800,90,-26.0,20,0.0,90.0
2000,100,-26.0,20,6.0,98.0
2400,120,-16.0,20,8.0,118.0
2800,140,-32.0,20,-2.0,140.0
3400,170,-48.0,20,-4.0,178.0
4000,200,-74.0,20,2.0,218.0
5000,250,-102.0,20,-4.0,260.0
6000,300,-90.0,20,0.0,312.0
8000,400,-68.0,20,-6.0,414.0
10000,500,-38.0,20,0.0,514.0
12000,600,2.0,20,-4.0,634.0
14000,700,20.0,20,2.0,730.0
16000,800,48.0,20,-8.0,810.0
18000,900,34.0,20,0.0,914.0
20000,1000,36.0,20,6.0,1012.0
24000,1200,18.0,20,0.0,1210.0
28000,1400,-2.0,20,-2.0,1418.0
34000,1700,88.0,20,6.0,1718.0
40000,2000,118.0,20,-4.0,2004.0
50000,2500,128.0,20,2.0,2496.0
60000,3000,254.0,20,6.0,3000.0
80000,4000,180.0,20,2.0,3970.0
100000,5000,278.0,20,-6.0,4860.0
120000,6000,702.0,20,6.0,5778.0
140000,7000,706.0,20,-12.0,6728.0
160000,8000,1034.0,20,-2.0,7578.0
180000,9000,1248.0,20,0.0,8436.0
200000,10000,1402.0,20,-10.0,9328.0
