steps,episode,total_return,episode_len,episode_return,total_regret
20,1,0.0,20,0.0,0.0
40,2,-6.0,20,-6.0,0.0
60,3,-8.0,20,-2.0,2.0
80,4,-14.0,20,-6.0,4.0
100,5,-12.0,20,2.0,6.0
120,6,-16.0,20,-4.0,6.0
140,7,-22.0,20,-6.0,8.0
160,8,-20.0,20,2.0,10.0
180,9,-18.0,20,2.0,12.0
200,10,-18.0,20,0.0,12.0
240,12,-20.0,20,2.0,16.0
280,14,-24.0,20,-4.0,16.0
340,17,-16.0,20,2.0,16.0
400,20,-24.0,20,-2.0,16.0
500,25,-30.0,20,2.0,22.0
600,30,-38.0,20,0.0,30.0
800,40,-30.0,20,-4.0,44.0
1000,50,-36.0,20,-4.0,58.0
1200,60,-42.0,20,0.0,68.0
1400,70,-14.0,20,-4.0,76.0
1600,80,-20.0,20,0.0,90.0
1800,90,-14.0,20,4.0,96.0
2000,100,12.0,20,8.0,106.0
2400,120,16.0,20,-2.0,130.0
2800,140,20.0,20,4.0,156.0
3400,170,24.0,20,2.0,188.0
4000,200,-8.0,20,-6.0,216.0
5000,250,12.0,20,2.0,282.0
6000,300,2.0,20,0.0,332.0
8000,400,52.0,20,0.0,440.0
10000,500,12.0,20,-2.0,554.0
12000,600,58.0,20,4.0,642.0
14000,700,84.0,20,4.0,746.0
16000,800,154.0,20,4.0,830.0
18000,900,144.0,20,-6.0,922.0
20000,1000,168.0,20,-6.0,1002.0
24000,1200,116.0,20,0.0,1166.0
28000,1400,212.0,20,0.0,1318.0
34000,1700,428.0,20,0.0,1508.0
40000,2000,510.0,20,2.0,1682.0
50000,2500,694.0,20,0.0,2048.0
60000,3000,576.0,20,-2.0,2378.0
80000,4000,786.0,20,2.0,3064.0
100000,5000,1334.0,20,10.0,3772.0
120000,6000,1648.0,20,0.0,4448.0
140000,7000,2014.0,20,2.0,5094.0
160000,8000,2260.0,20,0.0,5750.0
180000,9000,2682.0,20,2.0,6476.0
200000,10000,2700.0,20,0.0,7232.0
