steps,episode,total_return,episode_len,episode_return,total_regret
4,1,-2.0,4,-2.0,2.0
8,2,-2.0,4,0.0,4.0
12,3,2.0,4,4.0,4.0
16,4,4.0,4,2.0,4.0
20,5,6.0,4,2.0,4.0
24,6,4.0,4,-2.0,6.0
28,7,8.0,4,4.0,6.0
32,8,8.0,4,0.0,8.0
36,9,8.0,4,0.0,8.0
40,10,10.0,4,2.0,8.0
48,12,14.0,4,2.0,8.0
56,14,10.0,4,-2.0,12.0
68,17,6.0,4,-2.0,16.0
80,20,2.0,4,0.0,20.0
100,25,-2.0,4,-2.0,22.0
120,30,2.0,4,0.0,26.0
160,40,10.0,4,0.0,36.0
200,50,12.0,4,2.0,40.0
240,60,4.0,4,-2.0,48.0
280,70,12.0,4,0.0,58.0
320,80,16.0,4,0.0,64.0
360,90,10.0,4,-2.0,76.0
400,100,16.0,4,4.0,84.0
480,120,2.0,4,0.0,108.0
560,140,8.0,4,2.0,130.0
680,170,22.0,4,0.0,154.0
800,200,20.0,4,2.0,184.0
1000,250,64.0,4,-2.0,224.0
1200,300,60.0,4,0.0,254.0
1600,400,94.0,4,0.0,322.0
2000,500,124.0,4,0.0,384.0
2400,600,156.0,4,-2.0,454.0
2800,700,220.0,4,0.0,502.0
3200,800,286.0,4,0.0,548.0
3600,900,350.0,4,0.0,606.0
4000,1000,372.0,4,2.0,648.0
4800,1200,546.0,4,4.0,696.0
5600,1400,652.0,4,0.0,784.0
6800,1700,802.0,4,-2.0,884.0
8000,2000,984.0,4,-2.0,982.0
10000,2500,1376.0,4,0.0,1082.0
12000,3000,1782.0,4,0.0,1174.0
16000,4000,2538.0,4,2.0,1372.0
20000,5000,3326.0,4,0.0,1538.0
24000,6000,4252.0,4,4.0,1644.0
28000,7000,5146.0,4,2.0,1780.0
32000,8000,6042.0,4,0.0,1898.0
36000,9000,6854.0,4,2.0,2000.0
40000,10000,7666.0,4,0.0,2136.0
