steps,episode,total_return,episode_len,episode_return,total_regret
20,1,4.0,20,4.0,2.0
40,2,8.0,20,4.0,2.0
60,3,8.0,20,0.0,4.0
80,4,8.0,20,0.0,6.0
100,5,6.0,20,-2.0,6.0
120,6,4.0,20,-2.0,6.0
140,7,2.0,20,-2.0,8.0
160,8,6.0,20,4.0,8.0
180,9,0.0,20,-6.0,10.0
200,10,0.0,20,0.0,12.0
240,12,-4.0,20,-2.0,14.0
280,14,-6.0,20,2.0,18.0
340,17,-6.0,20,0.0,20.0
400,20,-10.0,20,2.0,26.0
500,25,-26.0,20,0.0,32.0
600,30,-34.0,20,-4.0,36.0
800,40,-36.0,20,-2.0,54.0
1000,50,-58.0,20,-4.0,64.0
1200,60,-54.0,20,-2.0,66.0
1400,70,-66.0,20,-12.0,76.0
1600,80,-90.0,20,4.0,88.0
1800,90,-74.0,20,2.0,100.0
2000,100,-68.0,20,-4.0,108.0
2400,120,-96.0,20,8.0,134.0
2800,140,-84.0,20,-8.0,164.0
3400,170,-94.0,20,-10.0,206.0
4000,200,-114.0,20,2.0,234.0
5000,250,-158.0,20,0.0,298.0
6000,300,-190.0,20,2.0,346.0
8000,400,-202.0,20,2.0,446.0
10000,500,-244.0,20,4.0,540.0
12000,600,-206.0,20,4.0,612.0
14000,700,-180.0,20,4.0,692.0
16000,800,-166.0,20,2.0,774.0
18000,900,-174.0,20,-8.0,840.0
20000,1000,-132.0,20,6.0,888.0
24000,1200,-70.0,20,-8.0,976.0
28000,1400,22.0,20,-2.0,1088.0
34000,1700,152.0,20,2.0,1254.0
40000,2000,288.0,20,2.0,1358.0
50000,2500,538.0,20,-2.0,1522.0
60000,3000,1002.0,20,-4.0,1760.0
80000,4000,1442.0,20,-4.0,2222.0
100000,5000,1830.0,20,8.0,2648.0
120000,6000,2680.0,20,-2.0,2922.0
140000,7000,3452.0,20,-4.0,3256.0
160000,8000,3804.0,20,2.0,3760.0
180000,9000,4236.0,20,8.0,4124.0
200000,10000,4894.0,20,4.0,4602.0
