steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
35,1,30.94741640052224,35,30.94741640052224,34.0,34.0
67,2,62.69553285608466,32,31.748116455562425,65.0,34.0
96,3,91.7157093838521,29,29.020176527767404,93.0,34.0
125,4,121.655403615218,29,29.93969423136593,121.0,34.0
157,5,153.6214603134839,32,31.96605669826585,152.0,34.0
185,6,182.29842685008367,28,28.67696653659978,179.0,34.0
216,7,212.35532665297157,31,30.05689980288786,209.0,34.0
250,8,246.9938456547828,34,34.638519001811204,242.0,34.0
281,9,277.04044911549,31,30.046603460707157,272.0,34.0
312,10,310.95802606376276,31,33.917576948272696,302.0,34.0
374,12,370.0047489204202,31,29.7154192931144,362.0,34.0
434,14,428.974717049546,31,28.911381185178232,420.0,34.0
531,17,529.2530305597726,34,35.445004720650125,514.0,34.0
631,20,627.7132213017787,32,32.15716692210437,611.0,34.0
1016,25,1011.0439439883762,124,125.99591478766611,991.0,123.0
1262,30,1250.59883678174,73,69.5003217586072,1232.0,123.0
2064,40,2037.5417816674199,77,77.27050301516556,2024.0,135.0
3269,50,3217.483411388231,130,127.1876785330585,3219.0,209.0
5166,60,5128.649592023049,193,189.89149102221435,5106.0,280.0
9755,70,9711.502488152031,885,885.5767594898196,9685.0,884.0
14998,80,14961.260182289368,313,306.1081407825303,14918.0,884.0
18734,90,18700.63980351665,422,418.4316982270145,18644.0,884.0
22674,100,22660.523569441644,53,51.9612591405603,22575.0,1001.0
37376,120,37327.63041493255,884,873.058491002185,37263.0,1001.0
54587,140,54486.85960183784,974,980.2606762897823,54457.0,1001.0
77885,170,77751.4874115241,173,177.2289288771454,77731.0,1001.0
101347,200,101179.65931556755,1001,1001.6777941983582,101182.0,1001.0
143997,250,143816.30512776153,1001,1006.8834614324695,143820.0,1001.0
182577,300,182382.7302942984,1001,998.7077211799732,182385.0,1001.0
266982,400,266767.59120741364,1001,1022.611454131805,266769.0,1001.0
349111,500,348811.49444314564,725,737.4941947012633,348860.0,1001.0
426779,600,426397.22935108177,956,946.4737713481072,426488.0,1001.0
502989,700,502624.9672458423,393,387.7295234622778,502652.0,1001.0
571229,800,570665.0584214807,301,301.25784791955,570849.0,1001.0
654759,900,654152.8954106073,1001,1001.1131146438121,654343.0,1001.0
732171,1000,731486.2298954171,1001,1008.2132927837919,731715.0,1001.0
