steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
22,1,-0.912568123545761,22,-0.912568123545761,1,0
44,2,-0.9157499417275794,22,-0.0031818181818181815,2,0
66,3,-0.9212044871821252,22,-0.005454545454545455,3,0
88,4,-0.8658396190075264,22,0.05536486817459909,4,0
110,5,-0.8708396190075267,22,-0.005,5,0
132,6,-0.8749305280984361,22,-0.00409090909090909,6,0
154,7,-0.8790214371893454,22,-0.00409090909090909,7,0
176,8,-0.8844759826438913,22,-0.005454545454545455,8,0
198,9,-0.8908396190075281,22,-0.006363636363636365,9,0
220,10,0.5449359816000268,22,1.435775600607555,10,0
264,12,1.3273599063876067,22,-0.0072727272727272745,12,0
308,14,2.039647594761119,22,0.5818990185845181,14,0
374,17,1.2649982536911004,22,-0.6829074007792587,17,0
440,20,0.9025257575086969,22,-0.00590909090909091,20,0
550,25,0.884798484781423,22,-0.002727272727272727,25,0
660,30,4.401262998134252,22,-0.0072727272727272745,30,0
880,40,6.012521572308187,22,-0.16463575672535224,40,0
1100,50,2.9670324817271396,22,-0.7226112624591311,50,0
1320,60,7.362357581393949,22,0.7954031322103896,60,0
1540,70,11.000797879450072,22,1.560658695452058,70,0
1760,80,8.960269200412052,22,0.48968737481236885,80,0
1980,90,3.910789680166416,22,0.0029725550136169452,90,0
2200,100,1.7804530490764148,22,-1.0867010295004298,100,0
2640,120,-1.260387461782492,22,0.15217393568828042,119,0
3080,140,-0.8435090396085198,22,-0.004545454545454545,139,0
3740,170,4.315257166528061,22,0.8727991942241542,168,0
4400,200,1.0763703883745548,22,-0.005,196,0
5500,250,3.5738575836620887,22,0.6222040325436667,242,0
6600,300,6.746839413917666,22,-0.004545454545454545,287,0
8800,400,7.002941790070907,22,-0.005,384,0
11000,500,-0.08828350204676452,22,-0.003636363636363636,482,0
13200,600,0.5710697100708705,22,0.17711566422241337,578,0
15400,700,-4.790243258845207,22,-1.0143372915827038,671,0
17600,800,5.43168736899851,22,1.0699769431747872,768,0
19800,900,18.66165393535807,22,0.6060416807368461,862,0
22000,1000,18.281490638362165,22,1.084722407439097,959,0
26400,1200,5.78293544275262,22,0.4750657888446471,1145,0
30800,1400,20.129776589277242,22,0.8990193942159093,1330,0
37400,1700,19.741021683622332,22,0.8969729644142436,1614,0
44000,2000,22.50675777866759,22,1.2288162949856696,1903,0
55000,2500,25.87579647209602,22,0.9243908756775253,2384,0
66000,3000,9.518330663452511,22,-0.00590909090909091,2864,0
88000,4000,0.838460746620988,22,0.8925344912612493,3815,0
110000,5000,-8.38706520212903,22,-0.005,4752,0
132000,6000,-23.74678421693166,22,-0.005454545454545455,5689,0
154000,7000,-20.75414663578988,22,-0.003636363636363636,6631,0
176000,8000,-27.983351981915657,22,-0.00409090909090909,7584,0
198000,9000,-15.074933201603084,22,-0.03423186547889552,8546,0
220000,10000,-17.160374524919632,22,-0.00409090909090909,9476,0
