steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.9,1,0.9,0.09999999999999998
2,2,1.8,1,0.9,0.19999999999999996
3,3,2.7,1,0.9,0.29999999999999993
4,4,3.6,1,0.9,0.3999999999999999
5,5,4.5,1,0.9,0.4999999999999999
6,6,5.4,1,0.9,0.5999999999999999
7,7,6.300000000000001,1,0.9,0.6999999999999998
8,8,7.200000000000001,1,0.9,0.7999999999999998
9,9,8.100000000000001,1,0.9,0.8999999999999998
10,10,9.000000000000002,1,0.9,0.9999999999999998
12,12,10.400000000000002,1,0.9,1.5999999999999996
14,14,11.400000000000002,1,0.1,2.5999999999999996
17,17,13.800000000000002,1,0.6000000000000001,3.1999999999999997
20,20,16.500000000000004,1,0.9,3.5
25,25,20.999999999999996,1,0.9,4.0
30,30,24.59999999999999,1,0.9,5.399999999999999
40,40,33.19999999999998,1,0.8,6.799999999999996
50,50,42.19999999999997,1,0.9,7.799999999999993
60,60,50.59999999999995,1,0.9,9.39999999999999
70,70,58.79999999999994,1,0.9,11.199999999999987
80,80,67.79999999999995,1,0.9,12.199999999999983
90,90,76.80000000000001,1,0.9,13.19999999999998
100,100,84.70000000000006,1,0.9,15.299999999999978
120,120,102.40000000000016,1,0.9,17.59999999999999
140,140,120.30000000000027,1,0.8,19.700000000000017
170,170,147.30000000000044,1,0.9,22.70000000000006
200,200,174.3000000000006,1,0.9,25.700000000000102
250,250,217.70000000000087,1,0.9,32.30000000000017
300,300,260.400000000001,1,0.9,39.60000000000023
400,400,347.6999999999989,1,0.9,52.30000000000036
500,500,438.1999999999971,1,0.8,61.80000000000047
600,600,534.1999999999972,1,1.0,65.80000000000047
700,700,632.3999999999972,1,1.0,67.60000000000048
800,800,729.7999999999972,1,1.0,70.20000000000047
900,900,827.1999999999973,1,1.0,72.80000000000048
1000,1000,926.0999999999973,1,1.0,73.90000000000047
1200,1200,1120.4999999999973,1,1.0,79.50000000000048
1400,1400,1312.8999999999971,1,1.0,87.10000000000049
1700,1700,1608.6999999999973,1,1.0,91.30000000000048
2000,2000,1901.799999999997,1,1.0,98.2000000000005
2500,2500,2387.2999999999975,1,1.0,112.7000000000005
3000,3000,2871.4999999999964,1,1.0,128.50000000000048
4000,4000,3850.099999999998,1,1.0,149.90000000000038
5000,5000,4832.599999999998,1,1.0,167.40000000000038
6000,6000,5807.399999999997,1,1.0,192.6000000000004
7000,7000,6783.599999999995,1,0.2,216.40000000000043
8000,8000,7750.599999999996,1,1.0,249.40000000000046
9000,9000,8723.499999999998,1,1.0,276.5000000000004
10000,10000,9693.399999999998,1,1.0,306.60000000000036
