steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
24,1,-0.005416666666666667,24,-0.005416666666666667,1,0
48,2,-0.010833333333333328,24,-0.005416666666666667,2,0
72,3,-0.016249999999999987,24,-0.005416666666666667,3,0
96,4,-0.021666666666666643,24,-0.005416666666666667,4,0
120,5,0.21471915034950123,24,0.23638581701616787,5,0
144,6,0.20888581701616776,24,-0.005833333333333334,6,0
168,7,0.2030524836828343,24,-0.005833333333333334,7,0
192,8,0.19721915034950083,24,-0.005833333333333334,8,0
216,9,0.00268931075567444,24,-0.19452983959382633,9,0
240,10,-0.0023106892443255605,24,-0.005,10,0
288,12,-0.01356068924432555,24,-0.005416666666666667,12,0
336,14,0.7142852938009177,24,-0.0033333333333333335,14,0
408,17,1.0049910889384797,24,0.6970637032525838,17,0
480,20,-0.3100276260471435,24,1.1641506585328956,20,0
600,25,-1.0267645315874294,24,-0.0037500000000000003,25,0
720,30,-0.3105445229836272,24,-0.004583333333333333,30,0
960,40,0.03845498678740111,24,1.5540271159377421,40,0
1200,50,-2.106394682350564,24,-0.002916666666666667,50,0
1440,60,-2.157644682350572,24,-0.0033333333333333335,59,0
1680,70,-3.288252928704597,24,0.2880591240564209,69,0
1920,80,-4.523069816806084,24,-0.002916666666666667,79,0
2160,90,-4.573903150139371,24,-0.00625,89,0
2400,100,-4.62556981680599,24,-0.005833333333333334,99,0
2880,120,-4.726403150139232,24,-0.005833333333333334,117,0
3360,140,-4.821819816805812,24,-0.005416666666666667,136,0
4080,170,-4.150644708447105,24,0.8111751083585756,160,0
4800,200,-2.772202343715458,24,-0.0037500000000000003,189,0
6000,250,-1.881361945141368,24,-0.005416666666666667,239,0
7200,300,5.568715160339586,24,1.4051756995645175,288,0
9600,400,3.9023764005829014,24,-0.5005324959643705,386,0
12000,500,-1.3779919439140005,24,-0.0037500000000000003,485,0
14400,600,-5.223084808353893,24,-0.005,581,0
16800,700,7.770165527713637,24,-1.9074128097607357,681,0
19200,800,-5.635341139297646,24,-0.006666666666666667,780,0
21600,900,-5.081703972948592,24,0.6949771004371801,880,0
24000,1000,-7.79569229996928,24,0.2442318576301015,976,0
28800,1200,-12.93562687517932,24,-0.0033333333333333335,1168,0
33600,1400,-4.0722308580184485,24,0.726588016456553,1363,0
40800,1700,-3.313549235528236,24,-0.005,1658,0
48000,2000,23.125715652952337,24,-0.6763865722940883,1942,0
60000,2500,3.1518285543231808,24,-0.005416666666666667,2426,0
72000,3000,-9.475514519243301,24,-0.005416666666666667,2905,0
96000,4000,-21.525865395685535,24,-0.00625,3883,0
120000,5000,-40.13586387907076,24,-0.005416666666666667,4841,0
144000,6000,-26.986235079710543,24,-0.5972905345007707,5802,0
168000,7000,-39.37698331084584,24,-0.5188279444851656,6770,0
192000,8000,-39.36705115975366,24,1.887538021047596,7746,0
216000,9000,-62.802276008994156,24,-0.00625,8725,0
240000,10000,-59.64314960165019,24,0.7542442543852919,9697,0
