steps,episode,total_return,episode_len,episode_return,total_regret
20,1,10.0,20,10.0,2.0
40,2,10.0,20,0.0,2.0
60,3,8.0,20,-2.0,2.0
80,4,4.0,20,-4.0,4.0
100,5,-2.0,20,-6.0,6.0
120,6,-2.0,20,0.0,8.0
140,7,-6.0,20,-4.0,8.0
160,8,-10.0,20,-4.0,10.0
180,9,-14.0,20,-4.0,10.0
200,10,-18.0,20,-4.0,12.0
240,12,-18.0,20,-4.0,16.0
280,14,-14.0,20,2.0,18.0
340,17,-8.0,20,2.0,22.0
400,20,-18.0,20,-4.0,28.0
500,25,-14.0,20,-8.0,32.0
600,30,-10.0,20,-2.0,38.0
800,40,-16.0,20,4.0,44.0
1000,50,6.0,20,4.0,60.0
1200,60,4.0,20,2.0,72.0
1400,70,-14.0,20,2.0,88.0
1600,80,-2.0,20,8.0,98.0
1800,90,-4.0,20,-2.0,110.0
2000,100,-6.0,20,4.0,122.0
2400,120,36.0,20,4.0,154.0
2800,140,46.0,20,0.0,176.0
3400,170,40.0,20,-6.0,214.0
4000,200,32.0,20,-6.0,256.0
5000,250,28.0,20,0.0,322.0
6000,300,40.0,20,0.0,384.0
8000,400,-22.0,20,2.0,510.0
10000,500,-6.0,20,10.0,628.0
12000,600,-40.0,20,2.0,740.0
14000,700,-136.0,20,-4.0,846.0
16000,800,-166.0,20,-4.0,950.0
18000,900,-214.0,20,2.0,1054.0
20000,1000,-176.0,20,0.0,1150.0
24000,1200,-48.0,20,-2.0,1314.0
28000,1400,96.0,20,-4.0,1474.0
34000,1700,144.0,20,0.0,1718.0
40000,2000,270.0,20,-2.0,1950.0
50000,2500,318.0,20,-4.0,2324.0
60000,3000,514.0,20,-4.0,2684.0
80000,4000,532.0,20,4.0,3464.0
100000,5000,840.0,20,0.0,4118.0
120000,6000,1336.0,20,4.0,4846.0
140000,7000,1432.0,20,-4.0,5416.0
160000,8000,1894.0,20,-2.0,6048.0
180000,9000,2502.0,20,-2.0,6574.0
200000,10000,2584.0,20,4.0,7156.0
