steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.024,1,0.024,0.19999999999999996
2,2,0.048,1,0.024,0.3999999999999999
3,3,0.07200000000000001,1,0.024,0.5999999999999999
4,4,0.096,1,0.024,0.7999999999999998
5,5,0.12,1,0.024,0.9999999999999998
6,6,0.144,1,0.024,1.1999999999999997
7,7,0.16799999999999998,1,0.024,1.3999999999999997
8,8,0.19199999999999998,1,0.024,1.5999999999999996
9,9,0.21599999999999997,1,0.024,1.7999999999999996
10,10,0.23999999999999996,1,0.024,1.9999999999999996
12,12,0.27299999999999996,1,0.024,2.8999999999999995
14,14,0.3,1,0.003,3.9999999999999996
17,17,0.378,1,0.03,4.3999999999999995
20,20,0.45000000000000007,1,0.024,5.0
25,25,0.5700000000000002,1,0.024,6.000000000000001
30,30,0.6780000000000003,1,0.024,7.400000000000001
40,40,0.9060000000000005,1,0.006,9.799999999999999
50,50,1.1460000000000006,1,0.024,11.799999999999992
60,60,1.3830000000000007,1,0.024,13.899999999999986
70,70,1.6200000000000008,1,0.024,15.99999999999998
80,80,1.860000000000001,1,0.024,17.999999999999975
90,90,2.100000000000001,1,0.024,19.999999999999968
100,100,2.304000000000001,1,0.024,23.199999999999964
120,120,2.631000000000001,1,0.027,32.29999999999998
140,140,3.1590000000000025,1,0.006,34.7
170,170,3.918000000000001,1,0.027,39.400000000000034
200,200,4.788000000000007,1,0.03,40.40000000000005
250,250,6.2340000000000195,1,0.03,42.200000000000045
300,300,7.683000000000031,1,0.03,43.90000000000004
400,400,10.58099999999998,1,0.03,47.300000000000054
500,500,13.493999999999918,1,0.006,50.20000000000005
600,600,16.36199999999988,1,0.03,54.600000000000044
700,700,19.313999999999993,1,0.03,56.200000000000045
800,800,22.254000000000104,1,0.03,58.200000000000045
900,900,25.203000000000216,1,0.03,59.90000000000005
1000,1000,28.17900000000033,1,0.03,60.70000000000005
1200,1200,33.96000000000055,1,0.03,68.00000000000007
1400,1400,39.696000000000765,1,0.03,76.80000000000007
1700,1700,48.5460000000011,1,0.03,81.80000000000007
2000,2000,57.330000000001434,1,0.03,89.00000000000006
2500,2500,71.92200000000199,1,0.03,102.60000000000004
3000,3000,84.28800000000246,1,0.03,190.39999999999992
4000,4000,113.52300000000356,1,0.03,215.89999999999995
5000,5000,141.49800000000357,1,0.03,283.4000000000003
6000,6000,170.06100000000316,1,0.027,331.30000000000143
7000,7000,198.21900000000136,1,0.027,392.7000000000046
8000,8000,225.71700000000058,1,0.03,476.10000000000565
9000,9000,254.8140000000013,1,0.03,506.2000000000054
10000,10000,281.7449999999801,1,0.03,608.5000000000072
