steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
33,1,36.9563178210847,33,36.9563178210847,32.0,32.0
66,2,61.73362608744489,33,24.777308266360183,64.0,32.0
97,3,88.8795972816945,31,27.145971194249604,94.0,32.0
126,4,125.2165411597181,29,36.336943878023625,122.0,32.0
159,5,161.37630137224923,33,36.15976021253109,154.0,32.0
190,6,200.08079768210393,31,38.704496309854726,184.0,32.0
220,7,225.80275915430843,30,25.721961472204487,213.0,32.0
252,8,258.36268974593213,32,32.55993059162374,244.0,32.0
282,9,281.5576176181093,30,23.194927872177228,273.0,32.0
315,10,319.1843735672877,33,37.626755949178495,305.0,32.0
376,12,376.2169687443732,31,28.760238083267726,364.0,32.0
434,14,427.6384887948439,29,29.55355813419798,420.0,32.0
529,17,521.8565283971526,32,39.03104379629456,512.0,32.0
644,20,631.0249049309244,43,47.62623976268555,624.0,42.0
846,25,806.169186757141,46,36.780407538253456,821.0,55.0
1372,30,1324.5876428576582,84,82.48824382655008,1342.0,169.0
1993,40,1942.0051751177239,85,79.71041966384571,1953.0,169.0
3884,50,3776.34910578807,244,249.54082475543763,3834.0,250.0
6376,60,6194.841894254243,324,320.287149160043,6316.0,325.0
9889,70,9672.117695573219,293,303.6096410115004,9819.0,442.0
13278,80,12920.817373486494,492,503.76498397945255,13198.0,491.0
16954,90,16628.200026000086,243,265.11346558623,16864.0,577.0
20109,100,19844.85174615093,354,391.1367419444196,20009.0,577.0
28431,120,28160.49694015678,554,535.9437883719797,28312.0,1001.0
38078,140,37936.828780216674,550,547.1896588453917,37940.0,1001.0
62739,170,62414.478393328056,996,1036.986213099497,62585.0,1001.0
86618,200,86111.90905420404,565,556.8638087052954,86447.0,1001.0
123652,250,123252.81954336102,1001,1017.2698554633902,123460.0,1001.0
152374,300,151947.2507910774,875,829.9574720222846,152150.0,1001.0
230694,400,230059.40761195877,1001,986.9749716045558,230431.0,1001.0
280720,500,280014.66035570484,1001,981.004642797412,280385.0,1001.0
336836,600,335891.30775750044,454,437.07868125966866,336427.0,1001.0
404144,700,402935.3894027087,145,153.5701850075228,403679.0,1001.0
481077,800,479671.10627343674,1001,969.37912950395,480573.0,1001.0
561522,900,559529.899538054,1001,1023.742408956684,560978.0,1001.0
643677,1000,641699.1990213462,1001,1053.850913997419,643069.0,1001.0
