steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,2.0
40,2,0.0,20,2.0,2.0
60,3,2.0,20,2.0,4.0
80,4,4.0,20,2.0,6.0
100,5,2.0,20,-2.0,6.0
120,6,4.0,20,2.0,8.0
140,7,10.0,20,6.0,10.0
160,8,8.0,20,-2.0,12.0
180,9,4.0,20,-4.0,12.0
200,10,8.0,20,4.0,12.0
240,12,8.0,20,-4.0,14.0
280,14,6.0,20,-2.0,14.0
340,17,10.0,20,-2.0,16.0
400,20,12.0,20,6.0,22.0
500,25,6.0,20,4.0,24.0
600,30,6.0,20,4.0,26.0
800,40,8.0,20,2.0,36.0
1000,50,-8.0,20,2.0,44.0
1200,60,-10.0,20,-10.0,52.0
1400,70,4.0,20,0.0,62.0
1600,80,-14.0,20,2.0,74.0
1800,90,8.0,20,-2.0,80.0
2000,100,-8.0,20,-6.0,88.0
2400,120,-10.0,20,0.0,96.0
2800,140,-28.0,20,-8.0,110.0
3400,170,-2.0,20,0.0,132.0
4000,200,-10.0,20,0.0,156.0
5000,250,-24.0,20,2.0,198.0
6000,300,2.0,20,-2.0,228.0
8000,400,44.0,20,2.0,308.0
10000,500,50.0,20,-4.0,380.0
12000,600,108.0,20,2.0,430.0
14000,700,150.0,20,0.0,496.0
16000,800,206.0,20,0.0,568.0
18000,900,242.0,20,4.0,622.0
20000,1000,266.0,20,0.0,652.0
24000,1200,468.0,20,-4.0,720.0
28000,1400,656.0,20,0.0,796.0
34000,1700,932.0,20,6.0,888.0
40000,2000,1228.0,20,8.0,934.0
50000,2500,1758.0,20,-6.0,1036.0
60000,3000,2132.0,20,2.0,1120.0
80000,4000,2790.0,20,2.0,1342.0
100000,5000,3516.0,20,0.0,1460.0
120000,6000,4410.0,20,-4.0,1666.0
140000,7000,5112.0,20,6.0,1848.0
160000,8000,6096.0,20,-2.0,1992.0
180000,9000,6822.0,20,0.0,2174.0
200000,10000,7880.0,20,0.0,2242.0
