steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,49.09261697834274,34,49.09261697834274,33.0,33.0
67,2,177.07357993421036,33,127.98096295586762,65.0,33.0
95,3,198.46942863041664,28,21.395848696206286,92.0,33.0
124,4,219.91363647212026,29,21.4442078417036,120.0,33.0
170,5,381.94048280942206,46,162.02684633730183,165.0,45.0
223,6,399.67627768119183,53,17.73579487176989,217.0,52.0
257,7,352.77183776664424,34,-46.90443991454768,250.0,52.0
289,8,382.3900943663014,32,29.618256599657197,281.0,52.0
320,9,398.3204126802147,31,15.930318313913524,311.0,52.0
349,10,418.79290070692025,29,20.47248802670545,339.0,52.0
412,12,509.01211172466355,31,39.08070098479915,400.0,52.0
469,14,501.81626720295196,29,-31.648490436353274,455.0,52.0
559,17,584.8875146519897,31,20.284972324501872,542.0,52.0
651,20,614.9273985161498,30,35.66797021622613,631.0,52.0
803,25,932.7227790480872,31,54.85324992899754,778.0,52.0
978,30,1018.8668535454241,29,35.51820235493098,948.0,54.0
1821,40,2114.6265163266767,55,-26.683717572991238,1781.0,138.0
2852,50,3123.5877501445716,95,56.564723114855695,2802.0,168.0
4448,60,5148.313509333711,168,-60.80290561004699,4388.0,262.0
5600,70,6916.896040121962,144,248.87731523873813,5530.0,262.0
6978,80,7847.0657072389595,86,2.084675702958581,6898.0,262.0
8790,90,10189.440279172642,189,311.77970703562926,8700.0,262.0
10873,100,12386.945816778667,273,456.42801610847255,10773.0,272.0
19440,120,19069.597052701105,531,378.58746479353084,19320.0,712.0
29718,140,29637.53244596681,903,1043.302071899844,29578.0,902.0
40739,170,39679.62512273009,420,582.9598734152713,40570.0,1001.0
54460,200,55716.53769675032,552,932.4465110311301,54262.0,1001.0
70626,250,70029.63220945514,254,100.55452665717974,70378.0,1001.0
89859,300,88107.49701728647,960,1014.003394793869,89565.0,1001.0
136770,400,135889.12066306957,1001,909.5604666327197,136389.0,1001.0
190455,500,190591.71157583367,284,142.8923272399097,190002.0,1001.0
245163,600,247825.9236990522,255,406.2697473899289,244637.0,1001.0
306884,700,310880.5749681228,376,282.9198374882901,306285.0,1001.0
353812,800,359927.04098254396,277,-218.69423290949845,353119.0,1001.0
385430,900,394774.3329185741,217,293.4575930266427,384649.0,1001.0
426498,1000,435928.80469017784,1001,1107.8909863321594,425630.0,1001.0
