steps,episode,total_return,episode_len,episode_return,total_regret
8,1,0.0,8,0.0,0.0
16,2,0.0,8,0.0,2.0
24,3,6.0,8,6.0,2.0
32,4,8.0,8,2.0,2.0
40,5,10.0,8,2.0,2.0
48,6,10.0,8,0.0,4.0
56,7,14.0,8,4.0,4.0
64,8,14.0,8,0.0,6.0
72,9,14.0,8,0.0,6.0
80,10,14.0,8,0.0,6.0
96,12,18.0,8,4.0,8.0
112,14,22.0,8,2.0,10.0
136,17,24.0,8,4.0,14.0
160,20,26.0,8,4.0,16.0
200,25,32.0,8,0.0,18.0
240,30,32.0,8,-2.0,24.0
320,40,18.0,8,0.0,38.0
400,50,28.0,8,-4.0,44.0
480,60,40.0,8,0.0,56.0
560,70,42.0,8,-2.0,62.0
640,80,36.0,8,4.0,70.0
720,90,22.0,8,-4.0,80.0
800,100,10.0,8,2.0,90.0
960,120,38.0,8,0.0,102.0
1120,140,26.0,8,-2.0,128.0
1360,170,48.0,8,2.0,154.0
1600,200,56.0,8,2.0,184.0
2000,250,34.0,8,2.0,238.0
2400,300,50.0,8,-4.0,278.0
3200,400,38.0,8,-2.0,368.0
4000,500,84.0,8,0.0,444.0
4800,600,124.0,8,0.0,526.0
5600,700,86.0,8,0.0,618.0
6400,800,124.0,8,2.0,704.0
7200,900,146.0,8,-4.0,776.0
8000,1000,166.0,8,-4.0,852.0
9600,1200,210.0,8,2.0,986.0
11200,1400,224.0,8,0.0,1126.0
13600,1700,338.0,8,0.0,1324.0
16000,2000,484.0,8,-2.0,1492.0
20000,2500,776.0,8,4.0,1694.0
24000,3000,1232.0,8,-2.0,1898.0
32000,4000,1862.0,8,-2.0,2270.0
40000,5000,2662.0,8,4.0,2526.0
48000,6000,3420.0,8,0.0,2748.0
56000,7000,4170.0,8,2.0,3016.0
64000,8000,4822.0,8,-2.0,3286.0
72000,9000,5628.0,8,2.0,3496.0
80000,10000,6364.0,8,-2.0,3682.0
