steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
33,1,25.84862217994851,33,25.84862217994851,32.0,32.0
64,2,58.30742719753141,31,32.45880501758292,62.0,32.0
94,3,96.50023642387093,30,38.192809226339506,91.0,32.0
123,4,119.29747037230052,29,22.79723394842958,119.0,32.0
156,5,163.61484400132085,33,44.31737362902033,151.0,32.0
185,6,197.6966257716525,29,34.08178177033162,179.0,32.0
216,7,214.39599768895135,31,16.699371917298848,209.0,32.0
248,8,241.56565194636184,32,27.1696542574105,240.0,32.0
280,9,275.40876412440025,32,33.843112178038254,271.0,32.0
309,10,309.5862877394938,29,34.17752361509364,299.0,32.0
373,12,382.53203909264784,33,40.67943931667161,361.0,32.0
434,14,450.26029887461954,29,28.034796124556394,420.0,32.0
524,17,550.2229499070704,29,37.06594595146514,507.0,32.0
625,20,633.7316146934677,34,31.131136350621404,605.0,34.0
840,25,855.2908887976882,50,46.67102625013315,815.0,56.0
1168,30,1191.2899945491658,60,68.26951312503932,1138.0,136.0
1977,40,1982.3997483680146,66,57.779358710637936,1937.0,143.0
3200,50,3235.864038551945,118,113.95383457499499,3150.0,192.0
5436,60,5527.905594130141,195,193.5180035473318,5376.0,355.0
7780,70,7884.097838142802,256,250.2800614957176,7710.0,355.0
10670,80,10790.824084569706,252,272.95227586797176,10590.0,372.0
13458,90,13512.271779779527,422,388.02810070907043,13368.0,421.0
20365,100,20350.926575727546,1001,946.1769249299748,20267.0,1001.0
30763,120,30803.449169503714,170,185.37112017649812,30648.0,1001.0
47598,140,47658.303650255526,1001,1031.542048117382,47478.0,1001.0
74098,170,74124.82695501267,1001,1022.8641698761638,73973.0,1001.0
96374,200,96500.02794363048,75,69.18989594402171,96240.0,1001.0
127522,250,127678.67598688349,796,805.2560675113701,127344.0,1001.0
162534,300,162616.9222077759,818,858.1997525690516,162313.0,1001.0
244097,400,244434.6518209027,1001,1045.3990654867457,243832.0,1001.0
323529,500,323900.03037260467,788,822.8915286919662,323227.0,1001.0
408287,600,408854.00685550395,867,894.3609906957727,407942.0,1001.0
475478,700,475651.082342971,1001,980.3604222491518,475078.0,1001.0
546595,800,547439.0442545211,1001,1022.0463744455764,546145.0,1001.0
605749,900,606406.8259428566,471,498.3227057929845,605230.0,1001.0
677635,1000,678356.801813586,145,148.29288009027186,677066.0,1001.0
