steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.9,1,0.9,0.09999999999999998
2,2,0.9,1,0.0,1.1
3,3,1.0,1,0.1,2.0
4,4,1.6,1,0.6000000000000001,2.4
5,5,1.7000000000000002,1,0.1,3.3
6,6,2.3000000000000003,1,0.6000000000000001,3.6999999999999997
7,7,2.6000000000000005,1,0.30000000000000004,4.3999999999999995
8,8,3.4000000000000004,1,0.8,4.6
9,9,3.5000000000000004,1,0.1,5.5
10,10,3.8000000000000007,1,0.30000000000000004,6.2
12,12,3.900000000000001,1,0.1,8.1
14,14,5.1000000000000005,1,0.2,8.9
17,17,6.9,1,1.0,10.100000000000001
20,20,8.7,1,0.7000000000000001,11.300000000000002
25,25,11.0,1,0.8,14.000000000000002
30,30,11.599999999999998,1,0.0,18.400000000000002
40,40,17.6,1,0.6000000000000001,22.400000000000002
50,50,22.300000000000008,1,0.7000000000000001,27.699999999999996
60,60,26.700000000000006,1,0.0,33.3
70,70,32.50000000000001,1,0.7000000000000001,37.5
80,80,34.70000000000002,1,0.1,45.29999999999999
90,90,39.600000000000016,1,0.1,50.39999999999999
100,100,45.70000000000002,1,0.6000000000000001,54.29999999999999
120,120,57.20000000000001,1,0.9,62.8
140,140,65.0,1,0.1,75.00000000000003
170,170,79.09999999999998,1,1.0,90.90000000000005
200,200,101.00000000000003,1,1.0,99.0
250,250,146.60000000000002,1,1.0,103.39999999999999
300,300,195.00000000000003,1,1.0,105.0
400,400,291.90000000000003,1,1.0,108.1
500,500,390.00000000000006,1,0.5,110.0
600,600,488.00000000000006,1,1.0,112.0
700,700,588.0,1,1.0,112.0
800,800,687.4,1,1.0,112.6
900,900,785.9,1,1.0,114.1
1000,1000,885.0,1,1.0,114.99999999999999
1200,1200,1084.6999999999998,1,1.0,115.29999999999998
1400,1400,1280.3999999999999,1,1.0,119.59999999999998
1700,1700,1579.0999999999997,1,1.0,120.89999999999999
2000,2000,1879.0999999999997,1,1.0,120.89999999999999
2500,2500,2377.5,1,1.0,122.49999999999999
3000,3000,2876.7,1,1.0,123.29999999999998
4000,4000,3876.7,1,1.0,123.29999999999998
5000,5000,4875.8,1,1.0,124.19999999999999
6000,6000,5873.500000000001,1,1.0,126.5
7000,7000,6871.900000000001,1,1.0,128.1
8000,8000,7871.500000000001,1,1.0,128.5
9000,9000,8869.7,1,1.0,130.3
10000,10000,9868.7,1,1.0,131.3
