steps,episode,total_return,episode_len,episode_return,total_regret
1,1,1.0,1,1.0,0.0
2,2,1.8,1,0.8,0.19999999999999996
3,3,2.1,1,0.30000000000000004,0.8999999999999999
4,4,2.6,1,0.5,1.4
5,5,2.9000000000000004,1,0.30000000000000004,2.0999999999999996
6,6,3.4000000000000004,1,0.5,2.5999999999999996
7,7,3.6000000000000005,1,0.2,3.3999999999999995
8,8,4.500000000000001,1,0.9,3.4999999999999996
9,9,4.800000000000001,1,0.30000000000000004,4.199999999999999
10,10,5.000000000000001,1,0.2,4.999999999999999
12,12,6.1000000000000005,1,0.30000000000000004,5.8999999999999995
14,14,6.6000000000000005,1,0.1,7.3999999999999995
17,17,7.300000000000001,1,0.4,9.7
20,20,8.000000000000002,1,0.0,11.999999999999998
25,25,10.100000000000003,1,0.9,14.899999999999997
30,30,11.700000000000005,1,0.8,18.299999999999994
40,40,18.700000000000003,1,0.5,21.299999999999997
50,50,23.3,1,0.0,26.7
60,60,28.500000000000004,1,0.8,31.499999999999996
70,70,33.50000000000001,1,0.0,36.49999999999999
80,80,37.7,1,0.30000000000000004,42.3
90,90,43.19999999999999,1,0.30000000000000004,46.80000000000001
100,100,48.999999999999986,1,0.5,51.000000000000014
120,120,62.59999999999999,1,1.0,57.40000000000001
140,140,72.59999999999998,1,0.30000000000000004,67.40000000000002
170,170,82.09999999999994,1,0.4,87.90000000000006
200,200,104.99999999999989,1,0.8,95.00000000000011
250,250,145.69999999999996,1,0.9,104.30000000000003
300,300,192.10000000000008,1,1.0,107.89999999999992
400,400,289.1000000000001,1,1.0,110.89999999999992
500,500,385.90000000000003,1,0.7000000000000001,114.09999999999991
600,600,484.3,1,1.0,115.6999999999999
700,700,584.3,1,1.0,115.6999999999999
800,800,683.9,1,1.0,116.09999999999991
900,900,782.8,1,1.0,117.19999999999992
1000,1000,881.3,1,1.0,118.69999999999992
1200,1200,1080.6,1,1.0,119.3999999999999
1400,1400,1277.1999999999998,1,1.0,122.79999999999991
1700,1700,1575.3999999999999,1,1.0,124.59999999999991
2000,2000,1875.3999999999999,1,1.0,124.59999999999991
2500,2500,2374.8,1,1.0,125.19999999999992
3000,3000,2873.9,1,1.0,126.09999999999992
4000,4000,3873.9,1,1.0,126.09999999999992
5000,5000,4873.0,1,1.0,126.99999999999991
6000,6000,5872.0,1,1.0,127.99999999999991
7000,7000,6871.400000000001,1,1.0,128.5999999999999
8000,8000,7871.400000000001,1,1.0,128.5999999999999
9000,9000,8871.0,1,1.0,128.9999999999999
10000,10000,9870.199999999997,1,1.0,129.79999999999984
