steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.5,1,0.5,0.5
2,2,1.3,1,0.8,0.7
3,3,2.3,1,1.0,0.7
4,4,2.5,1,0.2,1.5
5,5,3.5,1,1.0,1.5
6,6,3.7,1,0.2,2.3
7,7,4.6000000000000005,1,0.9,2.4
8,8,4.7,1,0.1,3.3
9,9,5.7,1,1.0,3.3
10,10,6.6000000000000005,1,0.9,3.4
12,12,8.4,1,1.0,3.5999999999999996
14,14,9.100000000000001,1,0.4,4.8999999999999995
17,17,11.100000000000001,1,0.30000000000000004,5.8999999999999995
20,20,13.100000000000001,1,0.7000000000000001,6.8999999999999995
25,25,16.400000000000006,1,0.1,8.6
30,30,20.000000000000004,1,0.8,9.999999999999998
40,40,23.10000000000001,1,0.2,16.900000000000002
50,50,29.500000000000007,1,0.7000000000000001,20.500000000000004
60,60,34.800000000000004,1,0.8,25.200000000000003
70,70,39.30000000000001,1,0.7000000000000001,30.700000000000003
80,80,45.50000000000001,1,1.0,34.5
90,90,50.60000000000001,1,1.0,39.4
100,100,54.600000000000016,1,0.2,45.39999999999999
120,120,62.000000000000014,1,0.5,57.99999999999999
140,140,73.80000000000001,1,1.0,66.2
170,170,99.70000000000002,1,0.30000000000000004,70.3
200,200,123.59999999999998,1,0.8,76.40000000000003
250,250,170.19999999999996,1,1.0,79.80000000000005
300,300,218.09999999999994,1,1.0,81.90000000000006
400,400,314.3999999999999,1,1.0,85.60000000000005
500,500,411.4999999999999,1,0.0,88.50000000000004
600,600,509.0999999999999,1,1.0,90.90000000000005
700,700,609.0999999999999,1,1.0,90.90000000000005
800,800,708.6999999999999,1,1.0,91.30000000000005
900,900,808.3,1,1.0,91.70000000000006
1000,1000,906.4999999999999,1,1.0,93.50000000000006
1200,1200,1104.3999999999999,1,1.0,95.60000000000007
1400,1400,1302.0,1,1.0,98.00000000000006
1700,1700,1600.5,1,1.0,99.50000000000006
2000,2000,1900.5,1,1.0,99.50000000000006
2500,2500,2399.9,1,1.0,100.10000000000007
3000,3000,2899.2000000000003,1,1.0,100.80000000000005
4000,4000,3898.8000000000006,1,1.0,101.20000000000003
5000,5000,4897.6,1,1.0,102.40000000000002
6000,6000,5895.4,1,1.0,104.60000000000001
7000,7000,6894.599999999999,1,1.0,105.4
8000,8000,7894.599999999999,1,1.0,105.4
9000,9000,8893.799999999997,1,1.0,106.2
10000,10000,9891.899999999994,1,1.0,108.09999999999994
