steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.5,1,0.5,0.5
2,2,1.1,1,0.6000000000000001,0.8999999999999999
3,3,1.9000000000000001,1,0.8,1.0999999999999999
4,4,2.6,1,0.7000000000000001,1.4
5,5,3.4000000000000004,1,0.8,1.5999999999999999
6,6,4.1000000000000005,1,0.7000000000000001,1.9
7,7,4.300000000000001,1,0.2,2.7
8,8,4.4,1,0.1,3.6
9,9,5.2,1,0.8,3.8
10,10,5.4,1,0.2,4.6
12,12,6.8,1,0.8,5.2
14,14,7.2,1,0.0,6.8
17,17,8.700000000000001,1,0.4,8.3
20,20,10.200000000000003,1,0.30000000000000004,9.799999999999999
25,25,12.500000000000004,1,0.1,12.499999999999998
30,30,14.700000000000005,1,0.6000000000000001,15.299999999999997
40,40,20.200000000000003,1,0.7000000000000001,19.799999999999997
50,50,24.700000000000006,1,0.30000000000000004,25.299999999999994
60,60,30.500000000000007,1,0.6000000000000001,29.499999999999993
70,70,33.800000000000004,1,0.30000000000000004,36.19999999999999
80,80,40.39999999999999,1,0.8,39.6
90,90,45.29999999999998,1,0.8,44.70000000000001
100,100,50.69999999999999,1,0.7000000000000001,49.300000000000004
120,120,62.69999999999999,1,0.5,57.300000000000004
140,140,74.19999999999997,1,0.8,65.80000000000001
170,170,95.10000000000002,1,0.4,74.89999999999996
200,200,116.20000000000003,1,0.9,83.79999999999995
250,250,162.4000000000001,1,1.0,87.59999999999992
300,300,209.7000000000001,1,1.0,90.29999999999994
400,400,305.40000000000015,1,1.0,94.59999999999994
500,500,402.9000000000001,1,0.9,97.09999999999992
600,600,500.8000000000001,1,1.0,99.19999999999993
700,700,600.8000000000002,1,1.0,99.19999999999993
800,800,700.8000000000002,1,1.0,99.19999999999993
900,900,800.6000000000001,1,1.0,99.39999999999993
1000,1000,898.5000000000001,1,1.0,101.49999999999993
1200,1200,1096.5,1,1.0,103.49999999999993
1400,1400,1293.1,1,1.0,106.89999999999993
1700,1700,1592.0,1,1.0,107.99999999999993
2000,2000,1892.0,1,1.0,107.99999999999993
2500,2500,2391.6,1,1.0,108.39999999999993
3000,3000,2890.6,1,1.0,109.39999999999993
4000,4000,3890.5,1,1.0,109.49999999999993
5000,5000,4888.499999999999,1,1.0,111.49999999999993
6000,6000,5887.5999999999985,1,1.0,112.39999999999992
7000,7000,6886.899999999998,1,1.0,113.09999999999991
8000,8000,7886.699999999997,1,1.0,113.2999999999999
9000,9000,8885.899999999996,1,1.0,114.09999999999988
10000,10000,9885.499999999996,1,1.0,114.49999999999989
