steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.9,1,0.9,0.09999999999999998
2,2,1.3,1,0.4,0.7
3,3,1.3,1,0.0,1.7
4,4,1.5,1,0.2,2.5
5,5,1.5,1,0.0,3.5
6,6,1.7,1,0.2,4.3
7,7,2.2,1,0.5,4.8
8,8,2.9000000000000004,1,0.7000000000000001,5.1
9,9,2.9000000000000004,1,0.0,6.1
10,10,3.4000000000000004,1,0.5,6.6
12,12,3.8000000000000003,1,0.0,8.2
14,14,5.2,1,0.8,8.799999999999999
17,17,5.9,1,0.6000000000000001,11.1
20,20,6.6,1,0.1,13.4
25,25,8.399999999999999,1,0.7000000000000001,16.6
30,30,10.4,1,0.4,19.6
40,40,16.7,1,0.2,23.300000000000004
50,50,20.299999999999997,1,0.1,29.700000000000006
60,60,24.999999999999996,1,0.4,35.000000000000014
70,70,29.799999999999997,1,0.1,40.20000000000001
80,80,33.39999999999999,1,0.0,46.60000000000002
90,90,36.9,1,0.0,53.100000000000016
100,100,42.400000000000006,1,0.2,57.60000000000001
120,120,53.8,1,0.9,66.19999999999999
140,140,61.89999999999999,1,0.0,78.09999999999998
170,170,68.29999999999998,1,0.6000000000000001,101.7
200,200,85.00000000000007,1,1.0,114.99999999999991
250,250,132.20000000000007,1,1.0,117.79999999999991
300,300,179.70000000000005,1,1.0,120.29999999999991
400,400,277.7000000000001,1,1.0,122.29999999999991
500,500,374.40000000000015,1,0.30000000000000004,125.59999999999992
600,600,471.90000000000015,1,1.0,128.0999999999999
700,700,571.9000000000001,1,1.0,128.0999999999999
800,800,671.9000000000001,1,1.0,128.0999999999999
900,900,770.9000000000001,1,1.0,129.0999999999999
1000,1000,870.2,1,1.0,129.7999999999999
1200,1200,1069.4,1,1.0,130.5999999999999
1400,1400,1265.9,1,1.0,134.09999999999988
1700,1700,1563.7,1,1.0,136.2999999999999
2000,2000,1863.7,1,1.0,136.2999999999999
2500,2500,2363.1,1,1.0,136.8999999999999
3000,3000,2862.9,1,1.0,137.09999999999988
4000,4000,3862.9,1,1.0,137.09999999999988
5000,5000,4862.1,1,1.0,137.8999999999999
6000,6000,5860.0,1,1.0,139.9999999999999
7000,7000,6859.4,1,1.0,140.59999999999988
8000,8000,7859.4,1,1.0,140.59999999999988
9000,9000,8857.999999999998,1,1.0,141.99999999999986
10000,10000,9856.399999999996,1,1.0,143.59999999999982
