steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,31.01912690753064,32,31.01912690753064,31.0,31.0
70,2,65.37996694373862,38,34.36084003620798,68.0,37.0
104,3,98.81819986439817,34,33.438232920659544,101.0,37.0
135,4,127.93796891601635,31,29.11976905161814,131.0,37.0
168,5,159.3801499963655,33,31.442181080349112,163.0,37.0
202,6,191.07079990325192,34,31.690649906886335,196.0,37.0
235,7,221.26755886644335,33,30.19675896319144,228.0,37.0
268,8,253.01589326138009,33,31.748334394936762,260.0,37.0
298,9,282.5831403940718,30,29.567247132691605,289.0,37.0
330,10,313.1301303245655,32,30.54698993049343,320.0,37.0
407,12,388.25517868798744,35,34.744911782110634,395.0,41.0
493,14,473.6401489522799,46,42.08788123981725,479.0,45.0
657,17,632.1195429153247,30,28.16823910038449,640.0,90.0
778,20,756.6922115259616,43,45.976159586533385,758.0,90.0
1035,25,1005.8126800261646,93,88.29504999761957,1010.0,92.0
1433,30,1407.899375413991,80,82.393984399976,1403.0,135.0
2510,40,2470.623896752998,89,84.93896379541297,2470.0,145.0
5950,50,5899.67350670531,493,486.02970118184226,5900.0,492.0
10456,60,10440.344075830935,504,505.1900481339279,10396.0,503.0
15651,70,15607.194714455798,495,500.011403452367,15581.0,568.0
20067,80,20017.885079971395,34,28.575863066989616,19987.0,791.0
24381,90,24342.429622916094,439,435.562617685597,24291.0,791.0
27283,100,27225.349328706277,279,274.23225132875666,27183.0,791.0
38667,120,38624.909292104865,277,275.67983100816946,38550.0,1001.0
46862,140,46840.98892527645,536,541.0373566840224,46725.0,1001.0
67681,170,67679.88328759596,448,435.4274080406011,67515.0,1001.0
94911,200,94901.4294265896,646,642.3495807177669,94733.0,1001.0
135399,250,135333.54150016914,1001,1004.4754252291839,135198.0,1001.0
172406,300,172321.9318185833,1001,986.6486241982219,172175.0,1001.0
250986,400,250890.92360962674,580,588.2747097246731,250713.0,1001.0
308196,500,307897.4390345174,831,839.2075722658112,307857.0,1001.0
367902,600,367712.9279838222,218,212.78164361988007,367500.0,1001.0
431187,700,430984.8265665161,1001,992.7967088036374,430712.0,1001.0
501743,800,501483.21100267547,891,886.2118172922304,501219.0,1001.0
563917,900,563651.5495567705,228,222.27404277156668,563328.0,1001.0
619944,1000,619727.1592888777,189,188.54410707936415,619268.0,1001.0
