steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
33,1,33.03124118362708,33,33.03124118362708,32.0,32.0
69,2,69.53396206697856,36,36.502720883351515,67.0,35.0
103,3,103.18156086248491,34,33.64759879550636,100.0,35.0
140,4,138.99841784719214,37,35.8168569847072,136.0,36.0
178,5,175.9391549687156,38,36.94073712152347,173.0,37.0
209,6,206.24180332746874,31,30.30264835875319,203.0,37.0
238,7,233.76582382293174,29,27.52402049546305,231.0,37.0
269,8,263.2178052620031,31,29.451981439071385,261.0,37.0
303,9,296.28423967619744,34,33.06643441419449,294.0,37.0
333,10,325.5731859910611,30,29.288946314863555,323.0,37.0
406,12,396.81773172322124,34,34.06167680115146,394.0,38.0
473,14,462.5353209857329,33,32.49985571128305,459.0,38.0
577,17,563.0317257329086,37,35.44991779677076,560.0,38.0
722,20,705.2815963840205,52,50.88463258447901,702.0,51.0
1056,25,1032.447365479023,46,45.0041102921123,1031.0,99.0
1369,30,1340.2278213590073,94,93.34178670780837,1339.0,99.0
2242,40,2202.245551659391,112,111.03157050158246,2202.0,133.0
4056,50,4004.7143619336703,230,226.4169886272399,4006.0,229.0
7357,60,7299.678680611502,317,317.28820868644357,7297.0,427.0
10339,70,10272.49458325747,247,245.56305218669064,10269.0,427.0
13360,80,13281.322667600101,408,406.1787131826999,13280.0,427.0
16787,90,16696.17224256578,238,238.5184324329804,16697.0,705.0
19438,100,19328.8660820159,251,248.64116264230412,19338.0,705.0
28373,120,28260.744646611045,363,365.484049161464,28254.0,1001.0
45071,140,44941.186419613645,1001,1003.5299832446217,44942.0,1001.0
56345,170,56173.10615946308,397,394.4899732702419,56187.0,1001.0
70647,200,70463.1491748785,330,329.0211992373361,70459.0,1001.0
97775,250,97546.60361344404,273,272.9116438173462,97540.0,1001.0
132286,300,132041.40993267903,1001,1007.366428567001,132024.0,1001.0
216716,400,216423.7308575685,31,30.132671616893354,216425.0,1001.0
282163,500,281771.0485850556,35,34.55735472690967,281799.0,1001.0
363995,600,363557.87579200877,1001,1005.6720377747399,363591.0,1001.0
432933,700,432506.3539706451,32,31.764884460791517,432473.0,1001.0
491956,800,491469.742560851,37,36.25768139732395,491417.0,1001.0
566251,900,565717.577230512,1001,1001.9940250391018,565655.0,1001.0
645028,1000,644468.7005089542,1001,1003.356841938458,644392.0,1001.0
