steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.005500000000000001,20,-0.005500000000000001,1,0
40,2,-0.010500000000000006,20,-0.005000000000000001,2,0
60,3,-0.01450000000000001,20,-0.004,3,0
80,4,-0.021500000000000016,20,-0.007000000000000003,4,0
100,5,-0.02500000000000002,20,-0.0035,5,0
120,6,-0.029500000000000023,20,-0.0045000000000000005,6,0
140,7,-0.16146992945922975,20,-0.13196992945922972,7,0
160,8,0.3720383919818495,20,0.5335083214410793,8,0
180,9,2.343444481236972,20,1.9714060892551222,9,0
200,10,2.3384444812369702,20,-0.005000000000000001,10,0
240,12,2.328444481236967,20,-0.0045000000000000005,12,0
280,14,2.7591631630555407,20,-0.023196594167731007,14,0
340,17,2.9991900628692285,20,-0.7757134349052228,17,0
400,20,0.11157881692577476,20,-0.8718123800378627,20,0
500,25,2.1562189677390986,20,-0.005000000000000001,25,0
600,30,-0.3781941348413438,20,-1.2375955075947656,30,0
800,40,0.5329964331459462,20,-0.005500000000000001,40,0
1000,50,0.4779964331459498,20,-0.005500000000000001,49,0
1200,60,0.42199643314594976,20,-0.006500000000000002,59,0
1400,70,1.4085282488404505,20,-0.006500000000000002,67,0
1600,80,0.20659762117301733,20,0.25270329473125946,76,0
1800,90,2.1206598482070342,20,-0.005000000000000001,85,0
2000,100,-1.0757098331986585,20,-0.005000000000000001,95,0
2400,120,5.055751714651353,20,-0.005000000000000001,114,0
2800,140,6.6665642856318,20,-0.0045000000000000005,132,0
3400,170,6.876170718012128,20,-0.006000000000000002,159,0
4000,200,1.9469615022317168,20,0.4357929319222639,189,0
5000,250,8.574274450152043,20,0.5994442981783654,238,0
6000,300,2.5981262864175148,20,-1.1924619307782154,286,0
8000,400,9.2288623748655,20,0.8769256300205638,381,0
10000,500,13.379381152256455,20,0.006093572806507847,476,0
12000,600,11.120814609356527,20,0.6446634667352459,569,0
14000,700,1.800595330807218,20,-0.006500000000000002,660,0
16000,800,1.8233023876100267,20,-0.0045000000000000005,753,0
18000,900,-2.6462822366014036,20,-0.0045000000000000005,851,0
20000,1000,-5.4841765732561045,20,0.3455286557408809,943,0
24000,1200,-6.55214645748433,20,-0.005500000000000001,1128,0
28000,1400,-0.19416306207131373,20,-0.004,1313,0
34000,1700,-8.08769171445455,20,-0.004,1589,0
40000,2000,-12.179185821962923,20,-0.0045000000000000005,1860,0
50000,2500,-5.743938806250849,20,2.0323565685153335,2317,0
60000,3000,-30.087267833407672,20,-0.006000000000000002,2780,0
80000,4000,-21.75794335483212,20,-0.007500000000000003,3723,0
100000,5000,-32.96039737844101,20,-1.328332414918926,4635,0
120000,6000,-61.18560713106989,20,-0.005500000000000001,5525,0
140000,7000,-70.72946749599379,20,-0.006500000000000002,6464,0
160000,8000,-80.2521475331596,20,-0.0045000000000000005,7381,0
180000,9000,-89.05939912058875,20,-0.1016425040169175,8273,0
200000,10000,-73.1811448035574,20,-0.004,9207,0
