steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.05195137614362666,1,0.05195137614362666,0.19999999999999996
2,2,0.8514472924392067,1,0.79949591629558,0.3999999999999999
3,3,1.8304224534504874,1,0.9789751610112807,0.5999999999999999
4,4,-0.20940369199364817,1,-2.0398261454441355,0.7999999999999998
5,5,1.4636778522070828,1,1.673081544200731,1.1999999999999997
6,6,2.1030388717034105,1,0.6393610194963275,1.5999999999999996
7,7,3.367182848370155,1,1.2641439766667444,2.1999999999999997
8,8,6.895695861816561,1,3.528513013446406,2.3999999999999995
9,9,8.915258416157243,1,2.019562554340683,2.5999999999999996
10,10,9.860258500287774,1,0.945000084130531,2.8
12,12,13.736307282468566,1,2.937701835423341,3.7
14,14,14.698578412806823,1,0.3063009157443273,4.2
17,17,16.97425606829356,1,0.803231101143518,5.0
20,20,16.07413130922526,1,-0.0545494111378505,5.6000000000000005
25,25,20.14004551432367,1,0.9624834786200198,7.300000000000002
30,30,28.036365320250823,1,2.0838145484778865,8.8
40,40,34.93486532931489,1,1.4380460246170328,11.899999999999995
50,50,44.73005241282016,1,0.4394808589638176,14.19999999999999
60,60,46.32491235173392,1,-0.5730914080022234,16.599999999999987
70,70,54.761020225074084,1,0.0855323588246032,19.799999999999983
80,80,63.54196895842993,1,1.2547666660010184,22.799999999999983
90,90,65.68884268712314,1,-0.45349090649404555,25.199999999999978
100,100,73.09300173332647,1,0.7586865518512055,27.499999999999975
120,120,87.99232069871813,1,-1.251047161552916,31.799999999999965
140,140,103.80868304043038,1,0.07889966601762755,34.899999999999984
170,170,130.2320903856699,1,0.8809615412925065,39.90000000000002
200,200,149.0763179797217,1,0.7169965170475165,44.50000000000002
250,250,183.27662193303536,1,-0.15962282957108043,52.50000000000003
300,300,205.78458645481192,1,0.7868959713177227,67.30000000000004
400,400,281.03117057015845,1,-0.20093463767836595,86.59999999999975
500,500,364.13766707533483,1,1.2026839920635615,99.39999999999965
600,600,447.3222688856239,1,1.0844745867051957,113.9999999999997
700,700,537.6187975424128,1,1.0017049894592378,127.99999999999969
800,800,617.5534393030347,1,1.331105651034429,137.69999999999968
900,900,706.0710981735002,1,-0.47558511522443225,151.59999999999965
1000,1000,803.5746196591147,1,0.8505978192739334,161.89999999999964
1200,1200,982.7485307849219,1,-0.15121279867072168,181.59999999999948
1400,1400,1178.3369780602163,1,1.7591111159255863,204.69999999999942
1700,1700,1449.569011224799,1,1.3019813977773667,239.0999999999993
2000,2000,1710.864611340588,1,-0.22102917960427126,278.0999999999996
2500,2500,2142.410376553329,1,0.020106259704051554,331.3000000000004
3000,3000,2577.8395765130053,1,2.0648674704334398,389.3000000000011
4000,4000,3501.8469140783404,1,0.8617541065967678,479.3000000000021
5000,5000,4383.5765937083215,1,1.0801211468863,593.100000000003
6000,6000,5298.613208893565,1,1.0627853232301447,703.2000000000043
7000,7000,6176.291419957016,1,1.1471701160462249,814.8000000000065
8000,8000,7033.0646406532915,1,1.04670102220761,929.7000000000079
9000,9000,7866.7169838655145,1,0.37602223399685236,1048.800000000008
10000,10000,8806.4878976711,1,2.5669718908759593,1159.0000000000073
