steps,episode,total_return,episode_len,episode_return,total_regret
1,1,2.9497511630349766,1,2.9497511630349766,1.0
2,2,3.0893609551425563,1,0.1396097921075798,2.0
3,3,3.7852900099382376,1,0.6959290547956811,3.0
4,4,4.790679969794317,1,1.0053899598560787,4.0
5,5,6.869024520773756,1,2.0783445509794394,4.9
6,6,7.2135012042173265,1,0.34447668344357085,5.800000000000001
7,7,11.47459435802801,1,4.261093153810684,6.6000000000000005
8,8,9.493640686973553,1,-1.9809536710544573,7.6000000000000005
9,9,10.135816075799475,1,0.6421753888259224,8.600000000000001
10,10,11.98286649235714,1,1.8470504165576647,9.600000000000001
12,12,14.666300938473062,1,1.13724440968811,10.700000000000001
14,14,15.99948466678902,1,-3.244725582330126,11.9
17,17,26.31423849898878,1,4.433567869012208,13.299999999999999
20,20,28.55223978700023,1,-0.5698608290812359,16.299999999999997
25,25,40.127051041846336,1,2.6518065119975676,20.699999999999996
30,30,33.51279174527542,1,2.920369680418446,24.699999999999996
40,40,31.12489175395053,1,-8.757771288272734,32.8
50,50,29.001697091319645,1,0.6252528381694719,39.800000000000004
60,60,58.433835758345936,1,3.040241515095146,47.800000000000004
70,70,56.27301102334019,1,-2.8673255274030875,56.2
80,80,40.894936165707165,1,3.7640451636773573,63.800000000000004
90,90,47.07758878546705,1,-4.237641005788893,73.60000000000001
100,100,59.319055878945235,1,2.4100962982479888,80.7
120,120,80.44210635288387,1,0.9672697315391736,92.69999999999997
140,140,82.18788715730997,1,1.0600742744649796,106.89999999999995
170,170,111.3284258806607,1,4.576316300703377,122.59999999999995
200,200,140.2298201490179,1,7.321516102049212,129.29999999999993
250,250,201.8644150858838,1,1.187757813409337,143.09999999999948
300,300,227.66922230645537,1,-1.0037705306214937,153.19999999999905
400,400,313.4709821083594,1,0.4458227146362345,185.599999999999
500,500,398.55468139093654,1,4.665409102432856,216.09999999999832
600,600,502.22265225324134,1,-1.3018034201803896,246.4999999999976
700,700,574.1525382273574,1,1.432039745043554,272.0999999999968
800,800,708.0124269060785,1,-1.5150735199522074,298.8999999999958
900,900,761.6512757244656,1,4.667381646481485,340.9999999999963
1000,1000,794.8063094283119,1,-1.5702936138644983,377.99999999999704
1200,1200,854.5448634221551,1,-3.6454367080471135,435.49999999999625
1400,1400,930.0351926209871,1,2.086115622143854,497.99999999999517
1700,1700,1198.2525391047577,1,0.8649457222773577,596.0000000000022
2000,2000,1289.1666070070578,1,3.2342023275032936,700.00000000001
2500,2500,1635.2211218934453,1,3.5270536384473905,884.8000000000181
3000,3000,2090.5254186502702,1,-0.7690745212715349,1025.0000000000355
4000,4000,2967.6033669392914,1,1.4349126054593297,1249.4000000000337
5000,5000,3956.221358779441,1,2.654836675017966,1427.8999999999935
6000,6000,4807.905484851728,1,3.6153890183791884,1585.8999999999462
7000,7000,5697.92181702646,1,-0.6603555226330319,1752.7999999998963
8000,8000,6542.149437870642,1,-1.0166424073300195,1937.6999999998477
9000,9000,7387.672634613021,1,6.528425809096273,2128.2999999998015
10000,10000,8365.666266107764,1,0.6703890354568125,2295.599999999754
