steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,33.0,34,33.0,33.0,33.0
67,2,65.0,33,32.0,65.0,33.0
104,3,101.0,37,36.0,101.0,36.0
137,4,133.0,33,32.0,133.0,36.0
168,5,163.0,31,30.0,163.0,36.0
202,6,196.0,34,33.0,196.0,36.0
238,7,231.0,36,35.0,231.0,36.0
268,8,260.0,30,29.0,260.0,36.0
301,9,292.0,33,32.0,292.0,36.0
332,10,322.0,31,30.0,322.0,36.0
416,12,404.0,34,33.0,404.0,49.0
500,14,486.0,40,39.0,486.0,49.0
709,17,692.0,46,45.0,692.0,83.0
992,20,972.0,144,143.0,972.0,143.0
1455,25,1430.0,59,58.0,1430.0,143.0
2214,30,2184.0,239,238.0,2184.0,238.0
7902,40,7863.0,487,486.0,7863.0,1001.0
11501,50,11452.0,274,273.0,11452.0,1001.0
15026,60,14967.0,378,377.0,14967.0,1001.0
18971,70,18902.0,374,373.0,18902.0,1001.0
22919,80,22840.0,529,528.0,22840.0,1001.0
25923,90,25834.0,212,211.0,25834.0,1001.0
29619,100,29520.0,617,616.0,29520.0,1001.0
45093,120,44981.0,1001,1001.0,44981.0,1001.0
60378,140,60253.0,1001,1001.0,60253.0,1001.0
85477,170,85342.0,335,334.0,85342.0,1001.0
106521,200,106367.0,338,337.0,106367.0,1001.0
132431,250,132242.0,1001,1001.0,132242.0,1001.0
158621,300,158397.0,71,70.0,158397.0,1001.0
209512,400,209221.0,1001,1001.0,209221.0,1001.0
264009,500,263638.0,366,365.0,263638.0,1001.0
336653,600,336228.0,741,740.0,336228.0,1001.0
390384,700,389893.0,1001,1001.0,389893.0,1001.0
450299,800,449755.0,1001,1001.0,449755.0,1001.0
528398,900,527820.0,430,429.0,527820.0,1001.0
613093,1000,612472.0,225,224.0,612472.0,1001.0
