steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,25.252458918061116,32,25.252458918061116,31.0,31.0
69,2,54.30036680336943,37,29.0479078853083,67.0,36.0
105,3,92.06819083798325,36,37.76782403461383,102.0,36.0
140,4,132.42894283085116,35,40.3607519928679,136.0,36.0
175,5,166.73317250631942,35,34.30422967546827,170.0,36.0
207,6,207.59873946741726,32,40.86556696109782,201.0,36.0
239,7,242.70863687844772,32,35.109897411030396,232.0,36.0
271,8,265.60396759383696,32,22.89533071538918,263.0,36.0
305,9,305.93677335514093,34,40.33280576130416,296.0,36.0
339,10,352.4902428130594,34,46.55346945791843,329.0,36.0
406,12,431.49890162753906,33,45.00307828076735,394.0,36.0
479,14,503.1960297753289,37,36.46805781458121,465.0,36.0
599,17,603.1168864438707,38,29.950273933028964,582.0,45.0
777,20,783.9274410355962,77,91.75605565046523,757.0,76.0
1231,25,1255.079022329744,41,35.21859336964966,1206.0,167.0
1668,30,1708.7187884567372,89,83.96265517165587,1638.0,208.0
4833,40,4823.032321983195,567,533.8629374295981,4793.0,687.0
9708,50,9718.117958523158,360,338.03106623941085,9658.0,687.0
13375,60,13375.01850342183,396,409.81130449421556,13315.0,687.0
17269,70,17174.196513090497,348,333.1326376408378,17199.0,687.0
21331,80,21275.517741443,230,235.1303857712216,21251.0,687.0
26323,90,26297.87639447348,767,760.4652231285027,26235.0,1001.0
32604,100,32571.654305284443,893,847.5750914019944,32507.0,1001.0
50356,120,50335.36717389639,1001,1033.9644744059374,50251.0,1001.0
68176,140,68214.82172671707,1001,993.1035979149756,68068.0,1001.0
97675,170,97645.75019195839,1001,1044.6995964472028,97566.0,1001.0
123399,200,123286.9504945609,172,184.83654004106728,123284.0,1001.0
161690,250,161481.0877447915,1001,1041.5184129744848,161555.0,1001.0
195541,300,195033.18677212708,693,667.3781586937853,195373.0,1001.0
274989,400,274533.43589245185,1001,1054.564305806867,274767.0,1001.0
348851,500,348056.67140383093,1001,994.2632786113601,348580.0,1001.0
429610,600,427941.62302291015,1001,965.7676815578361,429307.0,1001.0
511473,700,509966.7581556965,1001,1000.5434431596148,511138.0,1001.0
588189,800,586646.0821238423,180,169.3659014171579,587815.0,1001.0
661741,900,660449.4808264317,970,994.7578723409958,661308.0,1001.0
730217,1000,728826.4945689081,1001,971.0979715198264,729732.0,1001.0
